clip_filename,true,class,S,mu_train,sigma_train,Z,pred_calibrated
22SjMzMC25w_20_30.wav,inline-4,inline-4,2.52068829536438,1.6254008497510637,0.4322440676965896,2.0712544428527737,V6
22SjMzMC25w_20_30.wav,inline-4,inline-6,1.7944378852844238,1.291313662415459,0.3848843843288937,1.3072087186551897,V6
22SjMzMC25w_20_30.wav,inline-4,single-cylinder,1.8529083728790283,1.418121867063569,0.3747598730003533,1.1601735861807423,V6
0xQcOgG7X5U_30_40.wav,inline-6,V6,0.7759882211685181,1.5665162142954374,0.34817987880027573,-2.270458579774465,inline-6
0xQcOgG7X5U_30_40.wav,inline-6,V8,0.6869555711746216,1.3883517881234486,0.3019797083321016,-2.322660091377623,inline-6
0xQcOgG7X5U_30_40.wav,inline-6,inline-4,0.8939964175224304,1.6254008497510637,0.4322440676965896,-1.6921098214864039,inline-6
0xQcOgG7X5U_30_40.wav,inline-6,inline-6,0.690759539604187,1.291313662415459,0.3848843843288937,-1.560349412092757,inline-6
0xQcOgG7X5U_30_40.wav,inline-6,single-cylinder,0.6757405996322632,1.418121867063569,0.3747598730003533,-1.9809518598876403,inline-6
0S3mGlU-mek_30_40.wav,V8,V6,1.297888159751892,1.5665162142954374,0.34817987880027573,-0.7715209031296055,inline-4
0S3mGlU-mek_30_40.wav,V8,V8,1.0175983905792236,1.3883517881234486,0.3019797083321016,-1.2277427499747422,inline-4
0S3mGlU-mek_30_40.wav,V8,inline-4,1.3788617849349976,1.6254008497510637,0.4322440676965896,-0.5703700368402103,inline-4
0S3mGlU-mek_30_40.wav,V8,inline-6,0.9310263991355896,1.291313662415459,0.3848843843288937,-0.9360921823525962,inline-4
0S3mGlU-mek_30_40.wav,V8,single-cylinder,0.9550058245658875,1.418121867063569,0.3747598730003533,-1.2357674229899338,inline-4
-YNzGGdFf0s_30_40.wav,single-cylinder,V6,1.5360897779464722,1.5665162142954374,0.34817987880027573,-0.08738711856011236,inline-4
-YNzGGdFf0s_30_40.wav,single-cylinder,V8,1.319944143295288,1.3883517881234486,0.3019797083321016,-0.22653060103273348,inline-4
-YNzGGdFf0s_30_40.wav,single-cylinder,inline-4,1.6928355693817139,1.6254008497510637,0.4322440676965896,0.15601074640539767,inline-4
-YNzGGdFf0s_30_40.wav,single-cylinder,inline-6,1.2229090929031372,1.291313662415459,0.3848843843288937,-0.1777275781962315,inline-4
-YNzGGdFf0s_30_40.wav,single-cylinder,single-cylinder,1.2549033164978027,1.418121867063569,0.3747598730003533,-0.435528353820347,inline-4
-tyB1KS6JAE_11_21.wav,inline-4,V6,1.4467642307281494,1.5665162142954374,0.34817987880027573,-0.343937116584444,inline-4
-tyB1KS6JAE_11_21.wav,inline-4,V8,1.2806856632232666,1.3883517881234486,0.3019797083321016,-0.35653430323131646,inline-4
-tyB1KS6JAE_11_21.wav,inline-4,inline-4,1.6438814401626587,1.6254008497510637,0.4322440676965896,0.042754989120098945,inline-4
-tyB1KS6JAE_11_21.wav,inline-4,inline-6,1.0844651460647583,1.291313662415459,0.3848843843288937,-0.5374302641853699,inline-4
-tyB1KS6JAE_11_21.wav,inline-4,single-cylinder,1.156972885131836,1.418121867063569,0.3747598730003533,-0.69684350098893,inline-4
1O7LB9rRIZs_16_26.wav,single-cylinder,V6,1.4795907735824585,1.5665162142954374,0.34817987880027573,-0.24965670334683934,inline-6
1O7LB9rRIZs_16_26.wav,single-cylinder,V8,1.3778328895568848,1.3883517881234486,0.3019797083321016,-0.034833130426749445,inline-6
1O7LB9rRIZs_16_26.wav,single-cylinder,inline-4,1.480616807937622,1.6254008497510637,0.4322440676965896,-0.3349590026417012,inline-6
1O7LB9rRIZs_16_26.wav,single-cylinder,inline-6,1.40312659740448,1.291313662415459,0.3848843843288937,0.29051044818039135,inline-6
1O7LB9rRIZs_16_26.wav,single-cylinder,single-cylinder,1.4078227281570435,1.418121867063569,0.3747598730003533,-0.027481968184239786,inline-6
0kSRn21ZwYA_7_17.wav,V6,V6,1.4396108388900757,1.5665162142954374,0.34817987880027573,-0.36448222063446023,V8
0kSRn21ZwYA_7_17.wav,V6,V8,1.5823858976364136,1.3883517881234486,0.3019797083321016,0.642540224257639,V8
0kSRn21ZwYA_7_17.wav,V6,inline-4,1.6982765197753906,1.6254008497510637,0.4322440676965896,0.16859842730214508,V8
0kSRn21ZwYA_7_17.wav,V6,inline-6,1.4316333532333374,1.291313662415459,0.3848843843288937,0.364576211795518,V8
0kSRn21ZwYA_7_17.wav,V6,single-cylinder,1.5419909954071045,1.418121867063569,0.3747598730003533,0.33052932629054127,V8
0yQx2Xc6ktk_27_37.wav,single-cylinder,V6,1.4718985557556152,1.5665162142954374,0.34817987880027573,-0.2717493580210507,inline-4
0yQx2Xc6ktk_27_37.wav,single-cylinder,V8,1.549202799797058,1.3883517881234486,0.3019797083321016,0.5326550335518369,inline-4
0yQx2Xc6ktk_27_37.wav,single-cylinder,inline-4,1.9237180948257446,1.6254008497510637,0.4322440676965896,0.6901592580886095,inline-4
0yQx2Xc6ktk_27_37.wav,single-cylinder,inline-6,1.3329696655273438,1.291313662415459,0.3848843843288937,0.10822991217094567,inline-4
0yQx2Xc6ktk_27_37.wav,single-cylinder,single-cylinder,1.49136221408844,1.418121867063569,0.3747598730003533,0.19543273520322169,inline-4
-cL8__7nd84_17_27.wav,V8,V6,1.9709006547927856,1.5665162142954374,0.34817987880027573,1.161423922286195,inline-4
-cL8__7nd84_17_27.wav,V8,V8,1.5285570621490479,1.3883517881234486,0.3019797083321016,0.464287070147802,inline-4
-cL8__7nd84_17_27.wav,V8,inline-4,2.1911211013793945,1.6254008497510637,0.4322440676965896,1.3087981858097677,inline-4
-cL8__7nd84_17_27.wav,V8,inline-6,1.4450047016143799,1.291313662415459,0.3848843843288937,0.39931741961135997,inline-4
-cL8__7nd84_17_27.wav,V8,single-cylinder,1.4870401620864868,1.418121867063569,0.3747598730003533,0.18389987826378876,inline-4
-pQBAic4UTA_0_10.wav,inline-4,V6,1.2419599294662476,1.5665162142954374,0.34817987880027573,-0.9321511798657471,inline-4
-pQBAic4UTA_0_10.wav,inline-4,V8,1.2234530448913574,1.3883517881234486,0.3019797083321016,-0.5460590188091186,inline-4
-pQBAic4UTA_0_10.wav,inline-4,inline-4,1.4902753829956055,1.6254008497510637,0.4322440676965896,-0.312613814402442,inline-4
-pQBAic4UTA_0_10.wav,inline-4,inline-6,0.9928472638130188,1.291313662415459,0.3848843843288937,-0.7754702730350135,inline-4
-pQBAic4UTA_0_10.wav,inline-4,single-cylinder,1.0504523515701294,1.418121867063569,0.3747598730003533,-0.9810802649436614,inline-4
4nX1nMHxnkE_20_30.wav,inline-6,V6,1.8055113554000854,1.5665162142954374,0.34817987880027573,0.6864128447863047,V8
4nX1nMHxnkE_20_30.wav,inline-6,V8,1.9125118255615234,1.3883517881234486,0.3019797083321016,1.7357458894609927,V8
4nX1nMHxnkE_20_30.wav,inline-6,inline-4,1.8085838556289673,1.6254008497510637,0.4322440676965896,0.4237953035517135,V8
4nX1nMHxnkE_20_30.wav,inline-6,inline-6,1.8017563819885254,1.291313662415459,0.3848843843288937,1.3262235111541436,V8
4nX1nMHxnkE_20_30.wav,inline-6,single-cylinder,1.881532073020935,1.418121867063569,0.3747598730003533,1.2365523615089102,V8
-UcTQgyfxBQ_30_40.wav,V6,V6,1.3344240188598633,1.5665162142954374,0.34817987880027573,-0.6665870418339359,inline-4
-UcTQgyfxBQ_30_40.wav,V6,V8,1.0445551872253418,1.3883517881234486,0.3019797083321016,-1.1384758359989446,inline-4
-UcTQgyfxBQ_30_40.wav,V6,inline-4,1.5191421508789062,1.6254008497510637,0.4322440676965896,-0.2458303232208728,inline-4
-UcTQgyfxBQ_30_40.wav,V6,inline-6,0.9279235005378723,1.291313662415459,0.3848843843288937,-0.9441540802212969,inline-4
-UcTQgyfxBQ_30_40.wav,V6,single-cylinder,0.9331905841827393,1.418121867063569,0.3747598730003533,-1.2939786722586826,inline-4
4IZJXS18go8_30_40.wav,inline-4,V6,1.6377712488174438,1.5665162142954374,0.34817987880027573,0.20465006412067832,inline-4
4IZJXS18go8_30_40.wav,inline-4,V8,1.2731183767318726,1.3883517881234486,0.3019797083321016,-0.3815932270020221,inline-4
4IZJXS18go8_30_40.wav,inline-4,inline-4,1.8896335363388062,1.6254008497510637,0.4322440676965896,0.6113043679137745,inline-4
4IZJXS18go8_30_40.wav,inline-4,inline-6,1.0857278108596802,1.291313662415459,0.3848843843288937,-0.5341496301915446,inline-4
4IZJXS18go8_30_40.wav,inline-4,single-cylinder,1.1288952827453613,1.418121867063569,0.3747598730003533,-0.7717650825384257,inline-4
-6EfENcd5xQ_13_23.wav,single-cylinder,V6,1.7044944763183594,1.5665162142954374,0.34817987880027573,0.3962844220015068,V8
-6EfENcd5xQ_13_23.wav,single-cylinder,V8,1.590179681777954,1.3883517881234486,0.3019797083321016,0.668349190643451,V8
-6EfENcd5xQ_13_23.wav,single-cylinder,inline-4,1.8758331537246704,1.6254008497510637,0.4322440676965896,0.579377075799212,V8
-6EfENcd5xQ_13_23.wav,single-cylinder,inline-6,1.461051344871521,1.291313662415459,0.3848843843288937,0.4410095326471251,V8
-6EfENcd5xQ_13_23.wav,single-cylinder,single-cylinder,1.501292109489441,1.418121867063569,0.3747598730003533,0.22192942312634845,V8
-SeKgSHpQHs_4_14.wav,V8,V6,0.8125792741775513,1.5665162142954374,0.34817987880027573,-2.1653661972533524,inline-4
-SeKgSHpQHs_4_14.wav,V8,V8,0.5878444314002991,1.3883517881234486,0.3019797083321016,-2.6508647257940696,inline-4
-SeKgSHpQHs_4_14.wav,V8,inline-4,1.1031132936477661,1.6254008497510637,0.4322440676965896,-1.208316308160216,inline-4
-SeKgSHpQHs_4_14.wav,V8,inline-6,0.45620959997177124,1.291313662415459,0.3848843843288937,-2.169753038694523,inline-4
-SeKgSHpQHs_4_14.wav,V8,single-cylinder,0.5110675692558289,1.418121867063569,0.3747598730003533,-2.4203613117535796,inline-4
0f0sx422m4Y_15_25.wav,V6,V6,1.1286425590515137,1.5665162142954374,0.34817987880027573,-1.2576075813246477,inline-4
0f0sx422m4Y_15_25.wav,V6,V8,0.891168475151062,1.3883517881234486,0.3019797083321016,-1.6464129848937077,inline-4
0f0sx422m4Y_15_25.wav,V6,inline-4,1.3128849267959595,1.6254008497510637,0.4322440676965896,-0.7230080093880488,inline-4
0f0sx422m4Y_15_25.wav,V6,inline-6,0.8260107636451721,1.291313662415459,0.3848843843288937,-1.2089420036658944,inline-4
0f0sx422m4Y_15_25.wav,V6,single-cylinder,0.9658650159835815,1.418121867063569,0.3747598730003533,-1.2067910245010705,inline-4
22GGPMRWSjw_30_40.wav,single-cylinder,V6,1.1763607263565063,1.5665162142954374,0.34817987880027573,-1.120557251278537,inline-6
22GGPMRWSjw_30_40.wav,single-cylinder,V8,1.2411946058273315,1.3883517881234486,0.3019797083321016,-0.48730818076783244,inline-6
22GGPMRWSjw_30_40.wav,single-cylinder,inline-4,1.2510451078414917,1.6254008497510637,0.4322440676965896,-0.8660749097251883,inline-6
22GGPMRWSjw_30_40.wav,single-cylinder,inline-6,1.1755881309509277,1.291313662415459,0.3848843843288937,-0.300676089174979,inline-6
22GGPMRWSjw_30_40.wav,single-cylinder,single-cylinder,1.1789209842681885,1.418121867063569,0.3747598730003533,-0.638277734700681,inline-6
-D9DdrYwk7U_10_20.wav,V8,V6,1.1997257471084595,1.5665162142954374,0.34817987880027573,-1.053451073769193,V8
-D9DdrYwk7U_10_20.wav,V8,V8,1.352731704711914,1.3883517881234486,0.3019797083321016,-0.1179552215884699,V8
-D9DdrYwk7U_10_20.wav,V8,inline-4,1.4314199686050415,1.6254008497510637,0.4322440676965896,-0.44877627165535927,V8
-D9DdrYwk7U_10_20.wav,V8,inline-6,1.200460433959961,1.291313662415459,0.3848843843288937,-0.23605329848316658,V8
-D9DdrYwk7U_10_20.wav,V8,single-cylinder,1.2565706968307495,1.418121867063569,0.3747598730003533,-0.43107915727324175,V8
0XVLMlGFhJ4_30_40.wav,V6,V6,1.2571302652359009,1.5665162142954374,0.34817987880027573,-0.8885807822255223,inline-4
0XVLMlGFhJ4_30_40.wav,V6,V8,0.9987391233444214,1.3883517881234486,0.3019797083321016,-1.290194850941943,inline-4
0XVLMlGFhJ4_30_40.wav,V6,inline-4,1.5744149684906006,1.6254008497510637,0.4322440676965896,-0.1179562313767884,inline-4
0XVLMlGFhJ4_30_40.wav,V6,inline-6,0.9731300473213196,1.291313662415459,0.3848843843288937,-0.8266992064355704,inline-4
0XVLMlGFhJ4_30_40.wav,V6,single-cylinder,1.0071080923080444,1.418121867063569,0.3747598730003533,-1.0967390170802438,inline-4
-ig5Dxl_BNA_17_27.wav,V6,V6,1.229726791381836,1.5665162142954374,0.34817987880027573,-0.9672857147118255,inline-4
-ig5Dxl_BNA_17_27.wav,V6,V8,1.0918325185775757,1.3883517881234486,0.3019797083321016,-0.9819178619106965,inline-4
-ig5Dxl_BNA_17_27.wav,V6,inline-4,1.2678818702697754,1.6254008497510637,0.4322440676965896,-0.8271229293822165,inline-4
-ig5Dxl_BNA_17_27.wav,V6,inline-6,0.9707329869270325,1.291313662415459,0.3848843843288937,-0.8329272076013406,inline-4
-ig5Dxl_BNA_17_27.wav,V6,single-cylinder,1.0311517715454102,1.418121867063569,0.3747598730003533,-1.0325814565472273,inline-4
1krm09AGVfg_30_40.wav,V8,V6,1.719549536705017,1.5665162142954374,0.34817987880027573,0.43952373967412184,V8
1krm09AGVfg_30_40.wav,V8,V8,1.697941541671753,1.3883517881234486,0.3019797083321016,1.025200518466074,V8
1krm09AGVfg_30_40.wav,V8,inline-4,1.6099085807800293,1.6254008497510637,0.4322440676965896,-0.03584148431138001,V8
1krm09AGVfg_30_40.wav,V8,inline-6,1.56430983543396,1.291313662415459,0.3848843843288937,0.7092939701736991,V8
1krm09AGVfg_30_40.wav,V8,single-cylinder,1.638595461845398,1.418121867063569,0.3747598730003533,0.5883063013569256,V8
-IKAEFwWwY8_2_12.wav,inline-4,V6,1.2540767192840576,1.5665162142954374,0.34817987880027573,-0.8973508063933888,V8
-IKAEFwWwY8_2_12.wav,inline-4,V8,1.49346923828125,1.3883517881234486,0.3019797083321016,0.34809441580822603,V8
-IKAEFwWwY8_2_12.wav,inline-4,inline-4,1.6304603815078735,1.6254008497510637,0.4322440676965896,0.011705265924809274,V8
-IKAEFwWwY8_2_12.wav,inline-4,inline-6,1.2060763835906982,1.291313662415459,0.3848843843288937,-0.2214620345623671,V8
-IKAEFwWwY8_2_12.wav,inline-4,single-cylinder,1.319238305091858,1.418121867063569,0.3747598730003533,-0.2638584573637578,V8
1NvrXYKbYMs_10_20.wav,V8,V6,1.8711297512054443,1.5665162142954374,0.34817987880027573,0.8748740391306199,V8
1NvrXYKbYMs_10_20.wav,V8,V8,1.7828727960586548,1.3883517881234486,0.3019797083321016,1.3064487349637826,V8
1NvrXYKbYMs_10_20.wav,V8,inline-4,2.0693230628967285,1.6254008497510637,0.4322440676965896,1.0270174799883491,V8
1NvrXYKbYMs_10_20.wav,V8,inline-6,1.754234790802002,1.291313662415459,0.3848843843288937,1.2027537287430314,V8
1NvrXYKbYMs_10_20.wav,V8,single-cylinder,1.8062787055969238,1.418121867063569,0.3747598730003533,1.0357481323326978,V8
00PAu_6Xpog_18_28.wav,V8,V6,1.40372633934021,1.5665162142954374,0.34817987880027573,-0.46754532604282856,inline-4
00PAu_6Xpog_18_28.wav,V8,V8,1.3086047172546387,1.3883517881234486,0.3019797083321016,-0.2640808924191299,inline-4
00PAu_6Xpog_18_28.wav,V8,inline-4,1.7139005661010742,1.6254008497510637,0.4322440676965896,0.20474477954462578,inline-4
00PAu_6Xpog_18_28.wav,V8,inline-6,1.0418566465377808,1.291313662415459,0.3848843843288937,-0.6481349361903724,inline-4
00PAu_6Xpog_18_28.wav,V8,single-cylinder,1.1323565244674683,1.418121867063569,0.3747598730003533,-0.7625291905140315,inline-4
1Nub-HhoX7w_20_30.wav,single-cylinder,V6,1.163472294807434,1.5665162142954374,0.34817987880027573,-1.157573840500987,V8
1Nub-HhoX7w_20_30.wav,single-cylinder,V8,1.4325401782989502,1.3883517881234486,0.3019797083321016,0.14632900475188712,V8
1Nub-HhoX7w_20_30.wav,single-cylinder,inline-4,1.6240702867507935,1.6254008497510637,0.4322440676965896,-0.0030782678114259594,V8
1Nub-HhoX7w_20_30.wav,single-cylinder,inline-6,1.17604660987854,1.291313662415459,0.3848843843288937,-0.2994848770960278,V8
1Nub-HhoX7w_20_30.wav,single-cylinder,single-cylinder,1.306122064590454,1.418121867063569,0.3747598730003533,-0.2988575099474677,V8
2CtUT6wDuWM_23_33.wav,V8,V6,1.4926438331604004,1.5665162142954374,0.34817987880027573,-0.21216728947571373,V8
2CtUT6wDuWM_23_33.wav,V8,V8,1.5939202308654785,1.3883517881234486,0.3019797083321016,0.680735947052298,V8
2CtUT6wDuWM_23_33.wav,V8,inline-4,1.8824383020401,1.6254008497510637,0.4322440676965896,0.5946581376091017,V8
2CtUT6wDuWM_23_33.wav,V8,inline-6,1.3645720481872559,1.291313662415459,0.3848843843288937,0.19033868027546574,V8
2CtUT6wDuWM_23_33.wav,V8,single-cylinder,1.4161094427108765,1.418121867063569,0.3747598730003533,-0.005369903497353747,V8
1hOz9e9JAQA_30_40.wav,inline-6,V6,0.6186830997467041,1.5665162142954374,0.34817987880027573,-2.722251262234579,inline-4
1hOz9e9JAQA_30_40.wav,inline-6,V8,0.17118299007415771,1.3883517881234486,0.3019797083321016,-4.030631080386077,inline-4
1hOz9e9JAQA_30_40.wav,inline-6,inline-4,0.8069066405296326,1.6254008497510637,0.4322440676965896,-1.8935926954027438,inline-4
1hOz9e9JAQA_30_40.wav,inline-6,inline-6,0.14470678567886353,1.291313662415459,0.3848843843288937,-2.979094303178562,inline-4
1hOz9e9JAQA_30_40.wav,inline-6,single-cylinder,0.12756697833538055,1.418121867063569,0.3747598730003533,-3.443684827822993,inline-4
4GC91o3fN-Y_30_40.wav,V8,V6,1.1673282384872437,1.5665162142954374,0.34817987880027573,-1.146499266941205,V8
4GC91o3fN-Y_30_40.wav,V8,V8,1.4335724115371704,1.3883517881234486,0.3019797083321016,0.14974722528041687,V8
4GC91o3fN-Y_30_40.wav,V8,inline-4,1.362007975578308,1.6254008497510637,0.4322440676965896,-0.6093614553841424,V8
4GC91o3fN-Y_30_40.wav,V8,inline-6,1.2183367013931274,1.291313662415459,0.3848843843288937,-0.18960748732266294,V8
4GC91o3fN-Y_30_40.wav,V8,single-cylinder,1.2859570980072021,1.418121867063569,0.3747598730003533,-0.35266520931989476,V8
4ApqpMSnxt8_22_32.wav,single-cylinder,V6,1.3018848896026611,1.5665162142954374,0.34817987880027573,-0.7600419806124843,V8
4ApqpMSnxt8_22_32.wav,single-cylinder,V8,1.5170433521270752,1.3883517881234486,0.3019797083321016,0.42615964070704476,V8
4ApqpMSnxt8_22_32.wav,single-cylinder,inline-4,1.7684228420257568,1.6254008497510637,0.4322440676965896,0.3308824873799919,V8
4ApqpMSnxt8_22_32.wav,single-cylinder,inline-6,1.3993580341339111,1.291313662415459,0.3848843843288937,0.28071903178624497,V8
4ApqpMSnxt8_22_32.wav,single-cylinder,single-cylinder,1.5292932987213135,1.418121867063569,0.3747598730003533,0.2966471056991733,V8
0eOl6yag6R4_6_16.wav,single-cylinder,V6,2.0307772159576416,1.5665162142954374,0.34817987880027573,1.3333941158860456,inline-4
0eOl6yag6R4_6_16.wav,single-cylinder,V8,1.816120982170105,1.3883517881234486,0.3019797083321016,1.41654946423161,inline-4
0eOl6yag6R4_6_16.wav,single-cylinder,inline-4,2.242570400238037,1.6254008497510637,0.4322440676965896,1.4278265373908865,inline-4
0eOl6yag6R4_6_16.wav,single-cylinder,inline-6,1.7092347145080566,1.291313662415459,0.3848843843288937,1.0858353030386214,inline-4
0eOl6yag6R4_6_16.wav,single-cylinder,single-cylinder,1.7701200246810913,1.418121867063569,0.3747598730003533,0.939263200191101,inline-4
3yDrgjC7WR0_12_22.wav,inline-6,V6,1.9201831817626953,1.5665162142954374,0.34817987880027573,1.015759350270007,inline-4
3yDrgjC7WR0_12_22.wav,inline-6,V8,1.5233283042907715,1.3883517881234486,0.3019797083321016,0.4469721389984347,inline-4
3yDrgjC7WR0_12_22.wav,inline-6,inline-4,2.1901516914367676,1.6254008497510637,0.4322440676965896,1.3065554483957116,inline-4
3yDrgjC7WR0_12_22.wav,inline-6,inline-6,1.4730631113052368,1.291313662415459,0.3848843843288937,0.4722182979875538,inline-4
3yDrgjC7WR0_12_22.wav,inline-6,single-cylinder,1.5308140516281128,1.418121867063569,0.3747598730003533,0.3007050452395624,inline-4
23rse_r1kyQ_20_30.wav,inline-4,V6,1.992309808731079,1.5665162142954374,0.34817987880027573,1.2229126964567847,V8
23rse_r1kyQ_20_30.wav,inline-4,V8,1.919640302658081,1.3883517881234486,0.3019797083321016,1.7593517043547475,V8
23rse_r1kyQ_20_30.wav,inline-4,inline-4,2.0785410404205322,1.6254008497510637,0.4322440676965896,1.0483433424181703,V8
23rse_r1kyQ_20_30.wav,inline-4,inline-6,1.8383840322494507,1.291313662415459,0.3848843843288937,1.421388843270154,V8
23rse_r1kyQ_20_30.wav,inline-4,single-cylinder,1.902050256729126,1.418121867063569,0.3747598730003533,1.2913025767438577,V8
