filename,true,class,Rtrim,Z
0YMv3RUxGQM_0_10.wav,V6,inline-6,19.41146469116211,-0.22379586338601293
0YMv3RUxGQM_0_10.wav,V6,single-cylinder,19.404930114746094,-0.12477398393295437
-uqhXz4x0qA_21_31.wav,inline-4,V6,22.42624282836914,0.9439316169808492
-uqhXz4x0qA_21_31.wav,inline-4,V8,18.763341903686523,-0.06734867504464823
-uqhXz4x0qA_21_31.wav,inline-4,inline-4,20.27745819091797,-0.016842923678515486
-uqhXz4x0qA_21_31.wav,inline-4,inline-6,22.365612030029297,0.24729720841692363
-uqhXz4x0qA_21_31.wav,inline-4,single-cylinder,22.20321273803711,0.4367248210134988
0e1MmRd90qM_30_40.wav,inline-6,V6,17.84031105041504,-0.08216002724483147
0e1MmRd90qM_30_40.wav,inline-6,V8,22.1871337890625,0.5303692190569597
0e1MmRd90qM_30_40.wav,inline-6,inline-4,18.688411712646484,-0.23821199809634638
0e1MmRd90qM_30_40.wav,inline-6,inline-6,19.857553482055664,-0.15265880937587428
0e1MmRd90qM_30_40.wav,inline-6,single-cylinder,18.592472076416016,-0.28780048232679983
-SeKgSHpQHs_4_14.wav,V8,V6,33.32582473754883,3.382687896855583
-SeKgSHpQHs_4_14.wav,V8,V8,23.156627655029297,0.6996212797284176
-SeKgSHpQHs_4_14.wav,V8,inline-4,17.509586334228516,-0.4024334267889132
-SeKgSHpQHs_4_14.wav,V8,inline-6,23.281253814697266,0.39331311471080704
-SeKgSHpQHs_4_14.wav,V8,single-cylinder,16.785736083984375,-0.6503371654195877
-Kp9V4vJPHw_14_24.wav,single-cylinder,V6,14.433633804321289,-0.8443961934247844
-Kp9V4vJPHw_14_24.wav,single-cylinder,V8,14.313726425170898,-0.8441525470148681
-Kp9V4vJPHw_14_24.wav,single-cylinder,inline-4,15.207364082336426,-0.723154573699517
-Kp9V4vJPHw_14_24.wav,single-cylinder,inline-6,14.402323722839355,-1.0225954272445956
-Kp9V4vJPHw_14_24.wav,single-cylinder,single-cylinder,14.927194595336914,-1.0232690544764647
0XVLMlGFhJ4_30_40.wav,V6,V6,21.717670440673828,0.785390181663737
0XVLMlGFhJ4_30_40.wav,V6,V8,23.938886642456055,0.8361862960204147
0XVLMlGFhJ4_30_40.wav,V6,inline-4,15.412130355834961,-0.6946287117715093
0XVLMlGFhJ4_30_40.wav,V6,inline-6,21.220108032226562,0.06462554881907595
0XVLMlGFhJ4_30_40.wav,V6,single-cylinder,30.126056671142578,2.0265096994915597
-IKAEFwWwY8_2_12.wav,inline-4,V6,15.310277938842773,-0.6482490929126948
-IKAEFwWwY8_2_12.wav,inline-4,V8,14.965957641601562,-0.7302874868114626
-IKAEFwWwY8_2_12.wav,inline-4,inline-4,13.977104187011719,-0.8945413128826607
-IKAEFwWwY8_2_12.wav,inline-4,inline-6,15.525901794433594,-0.8434202594411099
-IKAEFwWwY8_2_12.wav,inline-4,single-cylinder,16.131412506103516,-0.7816326621540436
1NvrXYKbYMs_10_20.wav,V8,V6,34.41842269897461,3.6271541673976975
1NvrXYKbYMs_10_20.wav,V8,V8,23.224912643432617,0.7115423195677604
1NvrXYKbYMs_10_20.wav,V8,inline-4,17.326236724853516,-0.42797574658711374
1NvrXYKbYMs_10_20.wav,V8,inline-6,26.796655654907227,0.9539085290753647
1NvrXYKbYMs_10_20.wav,V8,single-cylinder,17.9879150390625,-0.40910990660387164
0swb4i3RGAo_5_15.wav,inline-4,V6,16.144969940185547,-0.4614886853119688
0swb4i3RGAo_5_15.wav,inline-4,V8,16.830591201782227,-0.4047639496996323
0swb4i3RGAo_5_15.wav,inline-4,inline-4,15.984153747558594,-0.6149404896189696
0swb4i3RGAo_5_15.wav,inline-4,inline-6,17.880802154541016,-0.4678881287863625
0swb4i3RGAo_5_15.wav,inline-4,single-cylinder,20.335006713867188,0.06185366209836787
1gdW5uKuV7E_10_20.wav,inline-6,V6,25.919769287109375,1.7256000939144291
1gdW5uKuV7E_10_20.wav,inline-6,V8,24.519577026367188,0.9375619184345387
1gdW5uKuV7E_10_20.wav,inline-6,inline-4,13.999971389770508,-0.8913556971197131
1gdW5uKuV7E_10_20.wav,inline-6,inline-6,20.423892974853516,-0.06234557149662722
1gdW5uKuV7E_10_20.wav,inline-6,single-cylinder,17.884475708007812,-0.42986587324149433
-NuC1yIGYWA_16_26.wav,inline-6,V6,22.34535026550293,0.925832092858829
-NuC1yIGYWA_16_26.wav,inline-6,V8,19.205913543701172,0.009914487412319104
-NuC1yIGYWA_16_26.wav,inline-6,inline-4,20.694499969482422,0.04125490654656515
-NuC1yIGYWA_16_26.wav,inline-6,inline-6,18.137624740600586,-0.42693304865770126
-NuC1yIGYWA_16_26.wav,inline-6,single-cylinder,21.955997467041016,0.38711900990869813
1x9yqrCAhCA_30_40.wav,inline-4,V6,22.187023162841797,0.8904067692907739
1x9yqrCAhCA_30_40.wav,inline-4,V8,26.74514389038086,1.3260963807137762
1x9yqrCAhCA_30_40.wav,inline-4,inline-4,26.091720581054688,0.7931383457976523
1x9yqrCAhCA_30_40.wav,inline-4,inline-6,22.52236557006836,0.272294440518862
1x9yqrCAhCA_30_40.wav,inline-4,single-cylinder,31.015975952148438,2.205079443885684
4Gfp5R5fiOI_30_40.wav,inline-6,V6,12.022459030151367,-1.3838909805991482
4Gfp5R5fiOI_30_40.wav,inline-6,V8,11.713496208190918,-1.298094895587836
4Gfp5R5fiOI_30_40.wav,inline-6,inline-4,11.647459030151367,-1.2190827275913942
4Gfp5R5fiOI_30_40.wav,inline-6,inline-6,11.775944709777832,-1.4414198171805315
4Gfp5R5fiOI_30_40.wav,inline-6,single-cylinder,11.570779800415039,-1.6967617462320788
--Dxk606LRQ_30_40.wav,inline-6,V6,19.461353302001953,0.28054443279233304
--Dxk606LRQ_30_40.wav,inline-6,V8,18.54964828491211,-0.10465482684153771
--Dxk606LRQ_30_40.wav,inline-6,inline-4,20.672740936279297,0.03822366919368282
--Dxk606LRQ_30_40.wav,inline-6,inline-6,18.285432815551758,-0.4033623353253299
--Dxk606LRQ_30_40.wav,inline-6,single-cylinder,16.26988983154297,-0.7538460289886675
0tnbGdeER9Y_20_30.wav,inline-4,V6,18.975114822387695,0.17174969593391165
0tnbGdeER9Y_20_30.wav,inline-4,V8,14.017916679382324,-0.8957943477512649
0tnbGdeER9Y_20_30.wav,inline-4,inline-4,17.15424156188965,-0.45193628553313087
0tnbGdeER9Y_20_30.wav,inline-4,inline-6,18.16689682006836,-0.42226507775012256
0tnbGdeER9Y_20_30.wav,inline-4,single-cylinder,15.692680358886719,-0.8696679357548557
-4Y-xf4Dm3I_30_40.wav,single-cylinder,V6,27.89249610900879,2.166993164352541
-4Y-xf4Dm3I_30_40.wav,single-cylinder,V8,26.480249404907227,1.2798516966566895
-4Y-xf4Dm3I_30_40.wav,single-cylinder,inline-4,20.397451400756836,-0.0001267444089520396
-4Y-xf4Dm3I_30_40.wav,single-cylinder,inline-6,24.68610191345215,0.6173419563164988
-4Y-xf4Dm3I_30_40.wav,single-cylinder,single-cylinder,22.575153350830078,0.5113578147847587
2Hd_hZG7q1g_30_40.wav,V8,V6,18.40511131286621,0.04421272708693155
2Hd_hZG7q1g_30_40.wav,V8,V8,17.264719009399414,-0.3289748925293544
2Hd_hZG7q1g_30_40.wav,V8,inline-4,19.797616958618164,-0.08368930665987684
2Hd_hZG7q1g_30_40.wav,V8,inline-6,26.858821868896484,0.9638220741193937
2Hd_hZG7q1g_30_40.wav,V8,single-cylinder,19.95279884338379,-0.014839542773539752
275o48hFsvU_27_37.wav,inline-4,V6,26.002532958984375,1.7441182743558878
275o48hFsvU_27_37.wav,inline-4,V8,24.309045791625977,0.9008078485363009
275o48hFsvU_27_37.wav,inline-4,inline-4,17.752941131591797,-0.3685318216539597
275o48hFsvU_27_37.wav,inline-4,inline-6,24.030174255371094,0.5127422394166633
275o48hFsvU_27_37.wav,inline-4,single-cylinder,34.225852966308594,2.8491681047216337
-aDCGqtwmp4_30_40.wav,V8,V6,14.353243827819824,-0.862383265008403
-aDCGqtwmp4_30_40.wav,V8,V8,24.22113037109375,0.8854597719654
-aDCGqtwmp4_30_40.wav,V8,inline-4,29.12247657775879,1.2153510745949112
-aDCGqtwmp4_30_40.wav,V8,inline-6,23.200618743896484,0.38045437110692376
-aDCGqtwmp4_30_40.wav,V8,single-cylinder,32.22488784790039,2.447657723542063
4uvzX9zT1sM_16_26.wav,single-cylinder,V6,29.0653133392334,2.429408311024054
4uvzX9zT1sM_16_26.wav,single-cylinder,V8,23.294097900390625,0.7236205262684804
4uvzX9zT1sM_16_26.wav,single-cylinder,inline-4,27.992481231689453,1.0579321272725355
4uvzX9zT1sM_16_26.wav,single-cylinder,inline-6,25.059585571289062,0.6769007878357343
4uvzX9zT1sM_16_26.wav,single-cylinder,single-cylinder,27.54306983947754,1.5082117952339056
4CghS19wVcg_30_40.wav,inline-6,V6,29.248210906982422,2.4703312194106672
4CghS19wVcg_30_40.wav,inline-6,V8,20.51230239868164,0.23798091826402637
4CghS19wVcg_30_40.wav,inline-6,inline-4,17.299755096435547,-0.43166488573573036
4CghS19wVcg_30_40.wav,inline-6,inline-6,27.78232765197754,1.1110920394510009
4CghS19wVcg_30_40.wav,inline-6,single-cylinder,17.608190536499023,-0.4853048029390817
0zsKd0WjFgQ_2_12.wav,inline-6,V6,27.043094635009766,1.9769415462161282
0zsKd0WjFgQ_2_12.wav,inline-6,V8,27.6573486328125,1.485347034926909
0zsKd0WjFgQ_2_12.wav,inline-6,inline-4,22.141765594482422,0.24287257866871279
0zsKd0WjFgQ_2_12.wav,inline-6,inline-6,29.515853881835938,1.3875346480949267
0zsKd0WjFgQ_2_12.wav,inline-6,single-cylinder,25.332340240478516,1.0646104171723128
43GJ6O59aWI_10_20.wav,V8,V6,24.118181228637695,1.3224989265526979
43GJ6O59aWI_10_20.wav,V8,V8,29.933446884155273,1.882703153262226
43GJ6O59aWI_10_20.wav,V8,inline-4,33.03239059448242,1.760038759172215
43GJ6O59aWI_10_20.wav,V8,inline-6,33.58547592163086,2.0365106563596633
43GJ6O59aWI_10_20.wav,V8,single-cylinder,29.257110595703125,1.8521484041523715
-pYgHmBxzeI_30_40.wav,V8,V6,15.020578384399414,-0.7130686991657229
-pYgHmBxzeI_30_40.wav,V8,V8,17.0308895111084,-0.3697963209270076
-pYgHmBxzeI_30_40.wav,V8,inline-4,15.927876472473145,-0.6227804417328783
-pYgHmBxzeI_30_40.wav,V8,inline-6,16.84437370300293,-0.6331656884108146
-pYgHmBxzeI_30_40.wav,V8,single-cylinder,16.67135238647461,-0.6732892106928255
1wXyarewk3I_20_30.wav,inline-6,V6,22.006324768066406,0.8499759207780777
1wXyarewk3I_20_30.wav,inline-6,V8,19.546178817749023,0.06931723438081783
1wXyarewk3I_20_30.wav,inline-6,inline-4,20.230670928955078,-0.023360827979550143
1wXyarewk3I_20_30.wav,inline-6,inline-6,22.742372512817383,0.3073785898820261
1wXyarewk3I_20_30.wav,inline-6,single-cylinder,21.89449119567871,0.3747772623027935
483qWoi9qL8_30_40.wav,single-cylinder,V6,21.490217208862305,0.7344980463433003
483qWoi9qL8_30_40.wav,single-cylinder,V8,19.007875442504883,-0.024658559303669697
483qWoi9qL8_30_40.wav,single-cylinder,inline-4,18.361225128173828,-0.2837921572402308
483qWoi9qL8_30_40.wav,single-cylinder,inline-6,22.981334686279297,0.3454854990601063
483qWoi9qL8_30_40.wav,single-cylinder,single-cylinder,26.884374618530273,1.3760390917666456
2FYOn75qIHw_0_10.wav,inline-6,V6,17.807415008544922,-0.08952044064070716
2FYOn75qIHw_0_10.wav,inline-6,V8,15.105319023132324,-0.7059580899683159
2FYOn75qIHw_0_10.wav,inline-6,inline-4,16.8048152923584,-0.5006146413402874
2FYOn75qIHw_0_10.wav,inline-6,inline-6,20.275304794311523,-0.08604068699888194
2FYOn75qIHw_0_10.wav,inline-6,single-cylinder,20.16415786743164,0.027571412585194594
0RVcHYwq_kI_30_40.wav,V6,V6,13.973089218139648,-0.947441980967044
0RVcHYwq_kI_30_40.wav,V6,V8,16.979488372802734,-0.3787698161542484
0RVcHYwq_kI_30_40.wav,V6,inline-4,20.14310073852539,-0.035560176624845834
0RVcHYwq_kI_30_40.wav,V6,inline-6,32.23100662231445,1.8205156399694455
0RVcHYwq_kI_30_40.wav,V6,single-cylinder,16.142885208129883,-0.7793305685686088
4LZUUT91A7Y_15_25.wav,V6,V6,28.118194580078125,2.2174926760094884
4LZUUT91A7Y_15_25.wav,V6,V8,26.921100616455078,1.3568145105777196
4LZUUT91A7Y_15_25.wav,V6,inline-4,14.511419296264648,-0.8201062080571269
4LZUUT91A7Y_15_25.wav,V6,inline-6,25.761157989501953,0.788779400401776
4LZUUT91A7Y_15_25.wav,V6,single-cylinder,32.138118743896484,2.4302467773427945
4e6dAVp_5OM_0_10.wav,inline-6,V6,19.84702491760254,0.3668375660842824
4e6dAVp_5OM_0_10.wav,inline-6,V8,21.267913818359375,0.36989386205538227
4e6dAVp_5OM_0_10.wav,inline-6,inline-4,20.68779945373535,0.040321461874346036
4e6dAVp_5OM_0_10.wav,inline-6,inline-6,18.312814712524414,-0.398995788746246
4e6dAVp_5OM_0_10.wav,inline-6,single-cylinder,18.56036949157715,-0.29424213438606056
0tmmDFk-lBQ_17_27.wav,inline-6,V6,14.806123733520508,-0.761052432022375
0tmmDFk-lBQ_17_27.wav,inline-6,V8,18.187074661254883,-0.16795211535806448
0tmmDFk-lBQ_17_27.wav,inline-6,inline-4,14.195014953613281,-0.8641842998135776
0tmmDFk-lBQ_17_27.wav,inline-6,inline-6,14.507258415222168,-1.0058616625054708
0tmmDFk-lBQ_17_27.wav,inline-6,single-cylinder,15.512083053588867,-0.90590629504611
-Bds7slIyiA_20_30.wav,V6,V6,13.842968940734863,-0.9765560925269291
-Bds7slIyiA_20_30.wav,V6,V8,17.185277938842773,-0.34284353612334967
-Bds7slIyiA_20_30.wav,V6,inline-4,13.330342292785645,-0.9846413092334838
-Bds7slIyiA_20_30.wav,V6,inline-6,18.004390716552734,-0.44817966179428137
-Bds7slIyiA_20_30.wav,V6,single-cylinder,12.985511779785156,-1.412883945925545
1i3ni_oYbcY_25_35.wav,V8,V6,16.143064498901367,-0.46191502339873636
1i3ni_oYbcY_25_35.wav,V8,V8,19.002431869506836,-0.02560888604598092
1i3ni_oYbcY_25_35.wav,V8,inline-4,21.016061782836914,0.08605148233195993
1i3ni_oYbcY_25_35.wav,V8,inline-6,22.508399963378906,0.270067367932344
1i3ni_oYbcY_25_35.wav,V8,single-cylinder,23.725757598876953,0.7422361774159101
-XWE0n4zGbU_0_9.wav,V6,V6,20.51613998413086,0.5165505169159491
-XWE0n4zGbU_0_9.wav,V6,V8,20.462627410888672,0.2293087705146383
-XWE0n4zGbU_0_9.wav,V6,inline-4,18.302356719970703,-0.29199307849368106
-XWE0n4zGbU_0_9.wav,V6,inline-6,18.398685455322266,-0.38530212104375694
-XWE0n4zGbU_0_9.wav,V6,single-cylinder,23.12380027770996,0.6214484079280234
1mF5eyI05Zw_24_34.wav,V8,V6,19.416654586791992,0.2705431984946379
1mF5eyI05Zw_24_34.wav,V8,V8,19.393428802490234,0.04265047994564111
1mF5eyI05Zw_24_34.wav,V8,inline-4,18.91946029663086,-0.20602476387660998
1mF5eyI05Zw_24_34.wav,V8,inline-6,20.710845947265625,-0.016585647657337155
1mF5eyI05Zw_24_34.wav,V8,single-cylinder,20.275348663330078,0.04988277545410688
1VwR-1Otn5I_30_40.wav,single-cylinder,V6,43.28947067260742,5.612030664040794
1VwR-1Otn5I_30_40.wav,single-cylinder,V8,25.28908920288086,1.071901625119365
1VwR-1Otn5I_30_40.wav,single-cylinder,inline-4,30.033472061157227,1.3422612875536302
1VwR-1Otn5I_30_40.wav,single-cylinder,inline-6,36.291717529296875,2.4680706043767375
1VwR-1Otn5I_30_40.wav,single-cylinder,single-cylinder,26.934677124023438,1.3861327100756518
-hNANzkbhns_11_21.wav,inline-6,V6,18.94210433959961,0.16436367664693882
-hNANzkbhns_11_21.wav,inline-6,V8,21.26555824279785,0.3694826309668208
-hNANzkbhns_11_21.wav,inline-6,inline-4,24.1182918548584,0.5182212200111052
-hNANzkbhns_11_21.wav,inline-6,inline-6,20.7794132232666,-0.005651335664338746
-hNANzkbhns_11_21.wav,inline-6,single-cylinder,21.268009185791016,0.24906840897092986
4NFaNHGEkQA_6_16.wav,V6,V6,45.2561149597168,6.052062781367093
4NFaNHGEkQA_6_16.wav,V6,V8,34.92106246948242,2.75342987499541
4NFaNHGEkQA_6_16.wav,V6,inline-4,40.12990951538086,2.74878969608087
4NFaNHGEkQA_6_16.wav,V6,inline-6,46.580108642578125,4.10874360321378
4NFaNHGEkQA_6_16.wav,V6,single-cylinder,35.41431427001953,3.0876428020965436
0_6e5N9gLb8_21_31.wav,single-cylinder,V6,18.151384353637695,-0.012558094064559098
0_6e5N9gLb8_21_31.wav,single-cylinder,V8,18.562585830688477,-0.10239621917051563
0_6e5N9gLb8_21_31.wav,single-cylinder,inline-4,18.23882293701172,-0.30084393019639055
0_6e5N9gLb8_21_31.wav,single-cylinder,inline-6,22.303966522216797,0.2374666995400784
0_6e5N9gLb8_21_31.wav,single-cylinder,single-cylinder,18.967723846435547,-0.2125030771732764
4cxenwjjXNs_30_40.wav,inline-4,V6,11.46185302734375,-1.5093252790222007
4cxenwjjXNs_30_40.wav,inline-4,V8,16.236534118652344,-0.5084731004284434
4cxenwjjXNs_30_40.wav,inline-4,inline-4,14.920736312866211,-0.7630845096061674
4cxenwjjXNs_30_40.wav,inline-4,inline-6,11.175882339477539,-1.5371107874916183
4cxenwjjXNs_30_40.wav,inline-4,single-cylinder,14.94458293914795,-1.019779937905955
1QCBj2w4HW8_30_40.wav,single-cylinder,V6,18.335777282714844,0.02869939796572339
1QCBj2w4HW8_30_40.wav,single-cylinder,V8,18.400493621826172,-0.13069391277312065
1QCBj2w4HW8_30_40.wav,single-cylinder,inline-4,21.4692325592041,0.14918242072133728
1QCBj2w4HW8_30_40.wav,single-cylinder,inline-6,20.37132453918457,-0.07072857444077112
1QCBj2w4HW8_30_40.wav,single-cylinder,single-cylinder,21.034122467041016,0.20213708331501004
0qiyXoJm-B8_12_22.wav,single-cylinder,V6,13.1712646484375,-1.1268483766446686
0qiyXoJm-B8_12_22.wav,single-cylinder,V8,14.227144241333008,-0.8592678701194496
0qiyXoJm-B8_12_22.wav,single-cylinder,inline-4,14.960746765136719,-0.7575106784393184
0qiyXoJm-B8_12_22.wav,single-cylinder,inline-6,14.382667541503906,-1.025729966515336
0qiyXoJm-B8_12_22.wav,single-cylinder,single-cylinder,16.23910140991211,-0.7600239832124561
1u5XYsSikJM_16_26.wav,inline-4,V6,16.653663635253906,-0.347669645855435
1u5XYsSikJM_16_26.wav,inline-4,V8,14.476284980773926,-0.815773439646147
1u5XYsSikJM_16_26.wav,inline-4,inline-4,16.95302963256836,-0.47996699398926823
1u5XYsSikJM_16_26.wav,inline-4,inline-6,15.923843383789062,-0.7799611613585146
1u5XYsSikJM_16_26.wav,inline-4,single-cylinder,14.370582580566406,-1.1349579091014874
4cgoF4KS-Bs_30_40.wav,inline-6,V6,39.90536117553711,4.854843979585199
4cgoF4KS-Bs_30_40.wav,inline-6,V8,29.977901458740234,1.8904639330040087
4cgoF4KS-Bs_30_40.wav,inline-6,inline-4,18.307010650634766,-0.2913447423137167
4cgoF4KS-Bs_30_40.wav,inline-6,inline-6,33.4268798828125,2.0112196039738444
4cgoF4KS-Bs_30_40.wav,inline-6,single-cylinder,30.52292823791504,2.1061452976277772
