filename,true,class,Rtrim,Z
0pCUbVd4F-o_0_10.wav,V8,inline-4,34.062469482421875,1.234657088765699
0pCUbVd4F-o_0_10.wav,V8,inline-6,37.70817565917969,1.8839992158750813
0pCUbVd4F-o_0_10.wav,V8,single-cylinder,33.4103889465332,1.4470710322734328
-RRPcy9DzGk_12_22.wav,V8,V6,29.773574829101562,1.1195855734218607
-RRPcy9DzGk_12_22.wav,V8,V8,39.95575714111328,2.530996962710514
-RRPcy9DzGk_12_22.wav,V8,inline-4,20.480878829956055,-0.6849212557234693
-RRPcy9DzGk_12_22.wav,V8,inline-6,37.28290939331055,1.8164238112486515
-RRPcy9DzGk_12_22.wav,V8,single-cylinder,35.605377197265625,1.8583226564073747
4jbZTEY3hys_16_26.wav,inline-6,V6,17.840177536010742,-1.3381636565108792
4jbZTEY3hys_16_26.wav,inline-6,V8,18.117488861083984,-1.1007439070413385
4jbZTEY3hys_16_26.wav,inline-6,inline-4,16.756662368774414,-1.2112900332846184
4jbZTEY3hys_16_26.wav,inline-6,inline-6,18.683536529541016,-1.1390425587403905
4jbZTEY3hys_16_26.wav,inline-6,single-cylinder,19.39710235595703,-1.1784495680786877
-rm3I54sRYQ_60_70.wav,V8,V6,22.826480865478516,-0.3112068840831393
-rm3I54sRYQ_60_70.wav,V8,V8,24.328332901000977,-0.06787006163444496
-rm3I54sRYQ_60_70.wav,V8,inline-4,25.982152938842773,0.09261113475544981
-rm3I54sRYQ_60_70.wav,V8,inline-6,25.898334503173828,0.007398933320504621
-rm3I54sRYQ_60_70.wav,V8,single-cylinder,23.76764678955078,-0.3595870998785797
-YNzGGdFf0s_30_40.wav,single-cylinder,V6,19.32860565185547,-1.0316136468463535
-YNzGGdFf0s_30_40.wav,single-cylinder,V8,20.04374122619629,-0.7804048879336778
-YNzGGdFf0s_30_40.wav,single-cylinder,inline-4,19.76350212097168,-0.7863129726912679
-YNzGGdFf0s_30_40.wav,single-cylinder,inline-6,20.09095001220703,-0.9154025872663444
-YNzGGdFf0s_30_40.wav,single-cylinder,single-cylinder,19.453338623046875,-1.1679131762924395
1O7LB9rRIZs_16_26.wav,single-cylinder,V6,18.96678924560547,-1.106131738551289
1O7LB9rRIZs_16_26.wav,single-cylinder,V8,20.4129581451416,-0.7190034912137842
1O7LB9rRIZs_16_26.wav,single-cylinder,inline-4,21.10860824584961,-0.5961999988558628
1O7LB9rRIZs_16_26.wav,single-cylinder,inline-6,19.019847869873047,-1.0856022162365082
1O7LB9rRIZs_16_26.wav,single-cylinder,single-cylinder,20.462818145751953,-0.9787777250644465
11DP05R6RQM_25_35.wav,V6,V6,39.44731521606445,3.11194595518782
11DP05R6RQM_25_35.wav,V6,V8,44.034881591796875,3.2093622428870154
11DP05R6RQM_25_35.wav,V6,inline-4,51.69873046875,3.727309498442633
11DP05R6RQM_25_35.wav,V6,inline-6,48.6682243347168,3.625566284358915
11DP05R6RQM_25_35.wav,V6,single-cylinder,51.91855239868164,4.914748946673524
0Vdkx5RKPi4_10_20.wav,inline-6,V6,23.42340660095215,-0.1882667245749353
0Vdkx5RKPi4_10_20.wav,inline-6,V8,26.689105987548828,0.32473048675549165
0Vdkx5RKPi4_10_20.wav,inline-6,inline-4,23.941009521484375,-0.19587751154655286
0Vdkx5RKPi4_10_20.wav,inline-6,inline-6,25.871734619140625,0.00317217453236947
0Vdkx5RKPi4_10_20.wav,inline-6,single-cylinder,25.29891586303711,-0.07268948516597303
4FVOZ7m2Kzk_0_10.wav,inline-4,V6,27.627511978149414,0.6775920497193761
4FVOZ7m2Kzk_0_10.wav,inline-4,V8,29.076759338378906,0.7218012684593383
4FVOZ7m2Kzk_0_10.wav,inline-4,inline-4,28.032878875732422,0.38245414355066254
4FVOZ7m2Kzk_0_10.wav,inline-4,inline-6,28.325803756713867,0.39312719392197387
4FVOZ7m2Kzk_0_10.wav,inline-4,single-cylinder,28.694360733032227,0.5634789394152562
0f0sx422m4Y_15_25.wav,V6,V6,33.806888580322266,1.9502688669278228
0f0sx422m4Y_15_25.wav,V6,V8,41.3942985534668,2.770228827301739
0f0sx422m4Y_15_25.wav,V6,inline-4,62.84719467163086,5.302997575470446
0f0sx422m4Y_15_25.wav,V6,inline-6,58.354366302490234,5.164707794686808
0f0sx422m4Y_15_25.wav,V6,single-cylinder,57.79839324951172,6.0163922464707325
-5upZpZmlr0_19_29.wav,V8,V6,27.320167541503906,0.61429276168453
-5upZpZmlr0_19_29.wav,V8,V8,20.850366592407227,-0.6462617282525711
-5upZpZmlr0_19_29.wav,V8,inline-4,37.66904830932617,1.7443993414201553
-5upZpZmlr0_19_29.wav,V8,inline-6,28.782217025756836,0.46565190092974934
-5upZpZmlr0_19_29.wav,V8,single-cylinder,22.59193992614746,-0.5798668015665956
-D9DdrYwk7U_10_20.wav,V8,V6,23.435157775878906,-0.18584650505004227
-D9DdrYwk7U_10_20.wav,V8,V8,23.627534866333008,-0.1844139574832244
-D9DdrYwk7U_10_20.wav,V8,inline-4,22.557945251464844,-0.39135536754305933
-D9DdrYwk7U_10_20.wav,V8,inline-6,26.23706817626953,0.061224187889561986
-D9DdrYwk7U_10_20.wav,V8,single-cylinder,24.396482467651367,-0.2417688410127557
1krm09AGVfg_30_40.wav,V8,V6,26.233375549316406,0.3904619349473372
1krm09AGVfg_30_40.wav,V8,V8,27.184694290161133,0.40714765784657053
1krm09AGVfg_30_40.wav,V8,inline-4,35.40761947631836,1.424776262907104
1krm09AGVfg_30_40.wav,V8,inline-6,32.53728485107422,1.0623374319979288
1krm09AGVfg_30_40.wav,V8,single-cylinder,30.483291625976562,0.8986519112711434
0bQo9RGoZZE_15_25.wav,V8,V6,21.980327606201172,-0.48547683171976347
0bQo9RGoZZE_15_25.wav,V8,V8,22.430892944335938,-0.3834175285928169
0bQo9RGoZZE_15_25.wav,V8,inline-4,22.568321228027344,-0.38988886038480636
0bQo9RGoZZE_15_25.wav,V8,inline-6,20.708337783813477,-0.8172988065856704
0bQo9RGoZZE_15_25.wav,V8,single-cylinder,21.504106521606445,-0.7836825870293966
4q5HE7mbSrk_12_22.wav,single-cylinder,V6,22.011335372924805,-0.4790906105192788
4q5HE7mbSrk_12_22.wav,single-cylinder,V8,25.36280632019043,0.10416461377880337
4q5HE7mbSrk_12_22.wav,single-cylinder,inline-4,25.623931884765625,0.041981323009376216
4q5HE7mbSrk_12_22.wav,single-cylinder,inline-6,28.72871971130371,0.4571511028163394
4q5HE7mbSrk_12_22.wav,single-cylinder,single-cylinder,28.589601516723633,0.5438513182489323
-vCBSa8QWhs_30_40.wav,inline-4,V6,33.99613952636719,1.9892461468659717
-vCBSa8QWhs_30_40.wav,inline-4,V8,25.004262924194336,0.04453824193825698
-vCBSa8QWhs_30_40.wav,inline-4,inline-4,32.2225341796875,0.9746065503003248
-vCBSa8QWhs_30_40.wav,inline-4,inline-6,24.996929168701172,-0.1358356354617641
-vCBSa8QWhs_30_40.wav,inline-4,single-cylinder,25.658946990966797,-0.005234278492108912
0v98GWA5k8A_25_35.wav,inline-6,V6,34.269039154052734,2.045451335825985
0v98GWA5k8A_25_35.wav,inline-6,V8,34.26955032348633,1.5853711727607571
0v98GWA5k8A_25_35.wav,inline-6,inline-4,36.824764251708984,1.6250709479300192
0v98GWA5k8A_25_35.wav,inline-6,inline-6,30.278881072998047,0.7034739119831163
0v98GWA5k8A_25_35.wav,inline-6,single-cylinder,37.156959533691406,2.1490261513439517
1hOz9e9JAQA_30_40.wav,inline-6,V6,19.599891662597656,-0.9757407912280149
1hOz9e9JAQA_30_40.wav,inline-6,V8,20.374635696411133,-0.7253765791115406
1hOz9e9JAQA_30_40.wav,inline-6,inline-4,18.529937744140625,-0.9606609945754541
1hOz9e9JAQA_30_40.wav,inline-6,inline-6,19.077119827270508,-1.0765016220782309
1hOz9e9JAQA_30_40.wav,inline-6,single-cylinder,20.310937881469727,-1.0072339162714454
-ci0IhbSp94_0_10.wav,inline-6,V6,27.2338924407959,0.5965239271171731
-ci0IhbSp94_0_10.wav,inline-6,V8,36.3853759765625,1.937236549585216
-ci0IhbSp94_0_10.wav,inline-6,inline-4,20.900707244873047,-0.6255840577252689
-ci0IhbSp94_0_10.wav,inline-6,inline-6,29.24159049987793,0.5386469886659907
-ci0IhbSp94_0_10.wav,inline-6,single-cylinder,25.93321418762207,0.04615225172440036
0g_Azjfc3mA_30_40.wav,single-cylinder,V6,24.33794403076172,8.732152394977477e-05
0g_Azjfc3mA_30_40.wav,single-cylinder,V8,24.61894989013672,-0.01953996588900113
0g_Azjfc3mA_30_40.wav,single-cylinder,inline-4,25.764873504638672,0.061901558294659625
0g_Azjfc3mA_30_40.wav,single-cylinder,inline-6,24.080078125,-0.281524549050165
0g_Azjfc3mA_30_40.wav,single-cylinder,single-cylinder,24.280868530273438,-0.2634301959212971
-XQpiO0WKXI_30_40.wav,inline-6,V6,34.40925216674805,2.074328981940891
-XQpiO0WKXI_30_40.wav,inline-6,V8,29.172204971313477,0.7376740382926865
-XQpiO0WKXI_30_40.wav,inline-6,inline-4,26.67827033996582,0.1909981295199604
-XQpiO0WKXI_30_40.wav,inline-6,inline-6,32.87492752075195,1.1159893245974744
-XQpiO0WKXI_30_40.wav,inline-6,single-cylinder,31.99881935119629,1.1826002368299071
4UDx5dBBiXY_30_40.wav,single-cylinder,V6,24.265117645263672,-0.014911675700439992
4UDx5dBBiXY_30_40.wav,single-cylinder,V8,22.582841873168945,-0.3581481652952473
4UDx5dBBiXY_30_40.wav,single-cylinder,inline-4,22.064090728759766,-0.4611551775484204
4UDx5dBBiXY_30_40.wav,single-cylinder,inline-6,22.256906509399414,-0.5712290695247371
4UDx5dBBiXY_30_40.wav,single-cylinder,single-cylinder,23.035215377807617,-0.4968149905270072
0PPLMP5tdKQ_20_30.wav,single-cylinder,V6,37.95637130737305,2.8048778040603284
0PPLMP5tdKQ_20_30.wav,single-cylinder,V8,35.814117431640625,1.842235289495148
0PPLMP5tdKQ_20_30.wav,single-cylinder,inline-4,50.13260269165039,3.5059580350867883
0PPLMP5tdKQ_20_30.wav,single-cylinder,inline-6,36.21571350097656,1.6468448908686284
0PPLMP5tdKQ_20_30.wav,single-cylinder,single-cylinder,36.03654861450195,1.9391066631369804
0u-UG01Z8kw_21_31.wav,V8,V6,20.672157287597656,-0.754901750223915
0u-UG01Z8kw_21_31.wav,V8,V8,22.25933837890625,-0.4119473423433547
0u-UG01Z8kw_21_31.wav,V8,inline-4,22.468345642089844,-0.4040190881802081
0u-UG01Z8kw_21_31.wav,V8,inline-6,19.600778579711914,-0.9932915136769023
0u-UG01Z8kw_21_31.wav,V8,single-cylinder,19.566665649414062,-1.1466802955987847
4CZ6vWHPVr0_30_40.wav,inline-4,V6,24.730924606323242,0.08102384640811366
4CZ6vWHPVr0_30_40.wav,inline-4,V8,26.210006713867188,0.24505546900286113
4CZ6vWHPVr0_30_40.wav,inline-4,inline-4,23.777637481689453,-0.21896799024747127
4CZ6vWHPVr0_30_40.wav,inline-4,inline-6,23.658836364746094,-0.3484604541037448
4CZ6vWHPVr0_30_40.wav,inline-4,single-cylinder,22.65668296813965,-0.5677365857616707
24n-MDVmxpM_25_35.wav,single-cylinder,V6,21.312292098999023,-0.6230624423441924
24n-MDVmxpM_25_35.wav,single-cylinder,V8,23.842124938964844,-0.14872726625721974
24n-MDVmxpM_25_35.wav,single-cylinder,inline-4,22.594032287597656,-0.3862549419117826
24n-MDVmxpM_25_35.wav,single-cylinder,inline-6,22.6113224029541,-0.5149118881841289
24n-MDVmxpM_25_35.wav,single-cylinder,single-cylinder,21.314302444458008,-0.8192441600667434
4iwRnxzHGW4_30_40.wav,V6,V6,29.7246150970459,1.1095020455879898
4iwRnxzHGW4_30_40.wav,V6,V8,30.386184692382812,0.9395609146476804
4iwRnxzHGW4_30_40.wav,V6,inline-4,25.74825668334961,0.05955299021328104
4iwRnxzHGW4_30_40.wav,V6,inline-6,33.80058670043945,1.2630778633173543
4iwRnxzHGW4_30_40.wav,V6,single-cylinder,34.74534606933594,1.6971877628384406
1iOqae-sOtw_29_39.wav,V8,V6,27.312437057495117,0.6127006257107609
1iOqae-sOtw_29_39.wav,V8,V8,27.758642196655273,0.5025961633047372
1iOqae-sOtw_29_39.wav,V8,inline-4,25.379638671875,0.007453705945215401
1iOqae-sOtw_29_39.wav,V8,inline-6,22.9194393157959,-0.46595167965459156
1iOqae-sOtw_29_39.wav,V8,single-cylinder,22.38838768005371,-0.6180042229282973
4bp-AKTPBYE_3_13.wav,inline-4,V6,32.066986083984375,1.59192631656219
4bp-AKTPBYE_3_13.wav,inline-4,V8,25.124408721923828,0.0645186908615885
4bp-AKTPBYE_3_13.wav,inline-4,inline-4,45.470252990722656,2.8469965224519225
4bp-AKTPBYE_3_13.wav,inline-4,inline-6,32.89194869995117,1.1186940137861534
4bp-AKTPBYE_3_13.wav,inline-4,single-cylinder,23.959877014160156,-0.3235709653722292
-yuAk6BUn-E_30_40.wav,single-cylinder,V6,26.789981842041016,0.5050980820327667
-yuAk6BUn-E_30_40.wav,single-cylinder,V8,27.007831573486328,0.3777350895858069
-yuAk6BUn-E_30_40.wav,single-cylinder,inline-4,28.023353576660156,0.3811078684131046
-yuAk6BUn-E_30_40.wav,single-cylinder,inline-6,27.58310890197754,0.2751119424178297
-yuAk6BUn-E_30_40.wav,single-cylinder,single-cylinder,28.379444122314453,0.5044763604350608
25XNHHykfG4_18_28.wav,single-cylinder,V6,32.728790283203125,1.7282285548139804
25XNHHykfG4_18_28.wav,single-cylinder,V8,30.1212100982666,0.8954951924687028
25XNHHykfG4_18_28.wav,single-cylinder,inline-4,38.30122756958008,1.8337495249789757
25XNHHykfG4_18_28.wav,single-cylinder,inline-6,35.7643928527832,1.5751294084388194
25XNHHykfG4_18_28.wav,single-cylinder,single-cylinder,34.69994354248047,1.6886811738383098
4nqScP56TCo_20_30.wav,single-cylinder,V6,24.78955841064453,0.09309980297599817
4nqScP56TCo_20_30.wav,single-cylinder,V8,24.977375030517578,0.04006673984316079
4nqScP56TCo_20_30.wav,single-cylinder,inline-4,29.82536506652832,0.6357983771307686
4nqScP56TCo_20_30.wav,single-cylinder,inline-6,23.72447395324707,-0.3380305494589653
4nqScP56TCo_20_30.wav,single-cylinder,single-cylinder,25.338842391967773,-0.0652088757079099
0VJePy1-Js4_0_10.wav,inline-4,V6,33.98283004760742,1.9865049860406667
0VJePy1-Js4_0_10.wav,inline-4,V8,37.90160369873047,2.189387778603856
0VJePy1-Js4_0_10.wav,inline-4,inline-4,21.69708824157715,-0.5130261288085742
0VJePy1-Js4_0_10.wav,inline-4,inline-6,27.098295211791992,0.19807436875615117
0VJePy1-Js4_0_10.wav,inline-4,single-cylinder,28.98235511779785,0.6174373870000204
-l0II-MT1jU_30_40.wav,V6,V6,38.038394927978516,2.8217710227664634
-l0II-MT1jU_30_40.wav,V6,V8,35.58900833129883,1.8047992662088144
-l0II-MT1jU_30_40.wav,V6,inline-4,38.197120666503906,1.8190353901054903
-l0II-MT1jU_30_40.wav,V6,inline-6,38.38922882080078,1.9922195161018017
-l0II-MT1jU_30_40.wav,V6,single-cylinder,41.73024368286133,3.0058738056968024
0wDe12_TauA_30_40.wav,V6,V6,25.340396881103516,0.20654803513799375
0wDe12_TauA_30_40.wav,V6,V8,27.70454978942871,0.4936005046953219
0wDe12_TauA_30_40.wav,V6,inline-4,26.852066040039062,0.2155618548421752
0wDe12_TauA_30_40.wav,V6,inline-6,25.986164093017578,0.021355178026947145
0wDe12_TauA_30_40.wav,V6,single-cylinder,25.848575592041016,0.030294417457857024
-G3JJn9fYlQ_29_39.wav,inline-6,V6,34.91481399536133,2.178452239085534
-G3JJn9fYlQ_29_39.wav,inline-6,V8,34.1385612487793,1.5635874685766877
-G3JJn9fYlQ_29_39.wav,inline-6,inline-4,34.97603988647461,1.3637781916364777
-G3JJn9fYlQ_29_39.wav,inline-6,inline-6,32.41110610961914,1.042287453447069
-G3JJn9fYlQ_29_39.wav,inline-6,single-cylinder,33.54037857055664,1.47142580682968
4M5pY9cI56I_30_40.wav,inline-4,V6,31.322696685791016,1.4386357949840687
4M5pY9cI56I_30_40.wav,inline-4,V8,28.197965621948242,0.5756563903436601
4M5pY9cI56I_30_40.wav,inline-4,inline-4,23.960935592651367,-0.19306122472995943
4M5pY9cI56I_30_40.wav,inline-4,inline-6,32.93120574951172,1.12493201388492
4M5pY9cI56I_30_40.wav,inline-4,single-cylinder,27.375019073486328,0.3162879122674923
3tA0PZQ7heg_14_24.wav,V8,V6,18.953458786010742,-1.1088772204956936
3tA0PZQ7heg_14_24.wav,V8,V8,18.661479949951172,-1.0102772709103747
3tA0PZQ7heg_14_24.wav,V8,inline-4,18.101612091064453,-1.0211991648879957
3tA0PZQ7heg_14_24.wav,V8,inline-6,18.301164627075195,-1.1998019890095586
3tA0PZQ7heg_14_24.wav,V8,single-cylinder,18.528404235839844,-1.3412083038765161
-bVAV1p3gzQ_30_40.wav,inline-4,V6,22.172767639160156,-0.44584274167844606
-bVAV1p3gzQ_30_40.wav,inline-4,V8,21.821998596191406,-0.4846776862738929
-bVAV1p3gzQ_30_40.wav,inline-4,inline-4,21.370525360107422,-0.5591814762508459
-bVAV1p3gzQ_30_40.wav,inline-4,inline-6,22.402048110961914,-0.5481658659723254
-bVAV1p3gzQ_30_40.wav,inline-4,single-cylinder,22.54735565185547,-0.5882200832788312
2D17MQOjKwA_30_40.wav,V6,V6,19.41849708557129,-1.013100008477796
2D17MQOjKwA_30_40.wav,V6,V8,20.85793113708496,-0.6450037317065577
2D17MQOjKwA_30_40.wav,V6,inline-4,18.975879669189453,-0.8976329970361432
2D17MQOjKwA_30_40.wav,V6,inline-6,18.810443878173828,-1.1188768034896117
2D17MQOjKwA_30_40.wav,V6,single-cylinder,19.42620277404785,-1.1729973319681604
28d1Rs-6ZS8_30_40.wav,inline-4,V6,19.58558464050293,-0.9786874016250645
28d1Rs-6ZS8_30_40.wav,inline-4,V8,19.74626922607422,-0.8298749835748283
28d1Rs-6ZS8_30_40.wav,inline-4,inline-4,19.86573600769043,-0.7718635639261288
28d1Rs-6ZS8_30_40.wav,inline-4,inline-6,20.097414016723633,-0.9143754479050229
28d1Rs-6ZS8_30_40.wav,inline-4,single-cylinder,20.129165649414062,-1.0412906478418307
-eVqe5TEQd0_30_40.wav,inline-4,V6,27.06379508972168,0.5614914360881259
-eVqe5TEQd0_30_40.wav,inline-4,V8,22.375415802001953,-0.3926434709875085
-eVqe5TEQd0_30_40.wav,inline-4,inline-4,24.937171936035156,-0.05508311952748936
-eVqe5TEQd0_30_40.wav,inline-4,inline-6,23.952011108398438,-0.3018745771636417
-eVqe5TEQd0_30_40.wav,inline-4,single-cylinder,22.932636260986328,-0.5160341496185896
14MSWz121Gg_30_40.wav,inline-6,V6,31.204160690307617,1.4142226505572668
14MSWz121Gg_30_40.wav,inline-6,V8,31.825498580932617,1.1789212433339977
14MSWz121Gg_30_40.wav,inline-6,inline-4,28.554452896118164,0.45617173821243717
14MSWz121Gg_30_40.wav,inline-6,inline-6,27.911191940307617,0.32724479622158187
14MSWz121Gg_30_40.wav,inline-6,single-cylinder,30.4344539642334,0.8895017175495694
-3FEUzOy2rk_18_28.wav,V6,V6,29.87045669555664,1.1395389301086674
-3FEUzOy2rk_18_28.wav,V6,V8,39.644683837890625,2.479264947409852
-3FEUzOy2rk_18_28.wav,V6,inline-4,20.96599578857422,-0.6163563849261885
-3FEUzOy2rk_18_28.wav,V6,inline-6,29.046302795410156,0.5076154992037224
-3FEUzOy2rk_18_28.wav,V6,single-cylinder,26.892812728881836,0.22594203350476208
1e5YdSjaakw_15_25.wav,single-cylinder,V6,19.078516006469727,-1.0831209936868742
1e5YdSjaakw_15_25.wav,single-cylinder,V8,22.016740798950195,-0.4522917293035151
1e5YdSjaakw_15_25.wav,single-cylinder,inline-4,22.507755279541016,-0.3984490567640644
1e5YdSjaakw_15_25.wav,single-cylinder,inline-6,24.345918655395508,-0.23928211683921466
1e5YdSjaakw_15_25.wav,single-cylinder,single-cylinder,21.768871307373047,-0.7340764225664855
2DDoXsFAKC8_10_20.wav,V8,V6,23.31121253967285,-0.21137371254657258
2DDoXsFAKC8_10_20.wav,V8,V8,22.23757553100586,-0.41556654067669146
2DDoXsFAKC8_10_20.wav,V8,inline-4,21.43850326538086,-0.5495736977361154
2DDoXsFAKC8_10_20.wav,V8,inline-6,22.660076141357422,-0.5071648509416563
2DDoXsFAKC8_10_20.wav,V8,single-cylinder,21.975997924804688,-0.6952693092292235
4rwW9DGApOI_30_40.wav,V8,V6,26.314178466796875,0.4071037430876664
4rwW9DGApOI_30_40.wav,V8,V8,27.01168441772461,0.37837582408478504
4rwW9DGApOI_30_40.wav,V8,inline-4,27.792875289916992,0.34853280858188973
4rwW9DGApOI_30_40.wav,V8,inline-6,26.582443237304688,0.11610476829400489
4rwW9DGApOI_30_40.wav,V8,single-cylinder,27.7193603515625,0.3808034784979404
1c6INq-vQlw_30_40.wav,single-cylinder,V6,22.151107788085938,-0.4503037079054685
1c6INq-vQlw_30_40.wav,single-cylinder,V8,23.575159072875977,-0.1931241403257683
1c6INq-vQlw_30_40.wav,single-cylinder,inline-4,24.805665969848633,-0.07366974986573652
1c6INq-vQlw_30_40.wav,single-cylinder,inline-6,24.46351432800293,-0.22059599993661289
1c6INq-vQlw_30_40.wav,single-cylinder,single-cylinder,22.494752883911133,-0.5980757049405101
1u_zpAel20E_27_37.wav,inline-6,V6,33.97848129272461,1.9856093358999825
1u_zpAel20E_27_37.wav,inline-6,V8,32.32275390625,1.2616156431142385
1u_zpAel20E_27_37.wav,inline-6,inline-4,20.606916427612305,-0.667107507007044
1u_zpAel20E_27_37.wav,inline-6,inline-6,29.847230911254883,0.6348840973707487
1u_zpAel20E_27_37.wav,inline-6,single-cylinder,32.60564422607422,1.2962945653873161
46wDg0Zj_lc_25_35.wav,inline-6,V6,33.314666748046875,1.84889305587263
46wDg0Zj_lc_25_35.wav,inline-6,V8,38.853755950927734,2.3477323050191368
46wDg0Zj_lc_25_35.wav,inline-6,inline-4,44.09672164916992,2.652866019907061
46wDg0Zj_lc_25_35.wav,inline-6,inline-6,43.37754821777344,2.784870447318672
46wDg0Zj_lc_25_35.wav,inline-6,single-cylinder,31.57150650024414,1.102539168663033
1XI9L2NLA6M_3_13.wav,inline-4,V6,28.93501853942871,0.9468802637283706
1XI9L2NLA6M_3_13.wav,inline-4,V8,29.580034255981445,0.8054967365954082
1XI9L2NLA6M_3_13.wav,inline-4,inline-4,29.253328323364258,0.5549485435193804
1XI9L2NLA6M_3_13.wav,inline-4,inline-6,23.79387855529785,-0.3270020610907836
1XI9L2NLA6M_3_13.wav,inline-4,single-cylinder,28.346540451049805,0.49831154919151965
0jcn4Qd5Mcw_0_10.wav,V6,V6,22.205337524414062,-0.4391347935195314
0jcn4Qd5Mcw_0_10.wav,V6,V8,22.467756271362305,-0.37728709509690117
0jcn4Qd5Mcw_0_10.wav,V6,inline-4,22.188398361206055,-0.4435859365512112
0jcn4Qd5Mcw_0_10.wav,V6,inline-6,21.102848052978516,-0.754610572865499
0jcn4Qd5Mcw_0_10.wav,V6,single-cylinder,21.90736198425293,-0.7081288960704981
1zSiAJcGi48_30_40.wav,inline-6,V6,19.28101348876953,-1.04141551628072
1zSiAJcGi48_30_40.wav,inline-6,V8,18.519182205200195,-1.0339416260075338
1zSiAJcGi48_30_40.wav,inline-6,inline-4,18.629167556762695,-0.9466361719820517
1zSiAJcGi48_30_40.wav,inline-6,inline-6,20.989774703979492,-0.772578086219652
1zSiAJcGi48_30_40.wav,inline-6,single-cylinder,21.021440505981445,-0.8741145894666787
1r0gynr3K5U_30_40.wav,V8,V6,23.463289260864258,-0.1800526699952383
1r0gynr3K5U_30_40.wav,V8,V8,24.465900421142578,-0.04499235087266494
1r0gynr3K5U_30_40.wav,V8,inline-4,25.268943786621094,-0.008191553142352034
1r0gynr3K5U_30_40.wav,V8,inline-6,24.68594741821289,-0.18525107070145347
1r0gynr3K5U_30_40.wav,V8,single-cylinder,24.56757164001465,-0.20971368081649797
