filename,true,class,Rtrim,Z
0yDibnsu0ws_30_40.wav,inline-4,V6,23.640579223632812,-0.18534477382265
0yDibnsu0ws_30_40.wav,inline-4,V8,23.97439956665039,-0.05606066987224022
0yDibnsu0ws_30_40.wav,inline-4,inline-4,23.302818298339844,-0.18833831610483212
0yDibnsu0ws_30_40.wav,inline-4,inline-6,25.144948959350586,-0.026471432671348025
0yDibnsu0ws_30_40.wav,inline-4,single-cylinder,27.561275482177734,0.3437070528344731
22PsS-3gmUo_30_40.wav,inline-6,V6,18.201862335205078,-1.327688339276606
22PsS-3gmUo_30_40.wav,inline-6,V8,18.312320709228516,-1.0784577765069483
22PsS-3gmUo_30_40.wav,inline-6,inline-4,19.809223175048828,-0.9182009335037085
22PsS-3gmUo_30_40.wav,inline-6,inline-6,20.010923385620117,-0.7862583537615316
22PsS-3gmUo_30_40.wav,inline-6,single-cylinder,21.590301513671875,-0.7871808726948514
1kz5NPYIJdA_30_40.wav,inline-4,V6,34.886539459228516,2.176747347541226
1kz5NPYIJdA_30_40.wav,inline-4,V8,45.409332275390625,3.814428197233416
1kz5NPYIJdA_30_40.wav,inline-4,inline-4,50.713951110839844,5.538244311350063
1kz5NPYIJdA_30_40.wav,inline-4,inline-6,50.78000259399414,3.7672725199703025
1kz5NPYIJdA_30_40.wav,inline-4,single-cylinder,49.76398468017578,4.5488460935491215
-TyKTSA3qkE_15_25.wav,inline-6,V6,21.403085708618164,-0.6553060481556557
-TyKTSA3qkE_15_25.wav,inline-6,V8,19.41896629333496,-0.8786316575581772
-TyKTSA3qkE_15_25.wav,inline-6,inline-4,19.78158187866211,-0.9239756006351717
-TyKTSA3qkE_15_25.wav,inline-6,inline-6,20.14746856689453,-0.7660509665211901
-TyKTSA3qkE_15_25.wav,inline-6,single-cylinder,21.685794830322266,-0.7690946711240048
4GC91o3fN-Y_30_40.wav,V8,V6,40.218666076660156,3.2967027812519274
4GC91o3fN-Y_30_40.wav,V8,V8,31.360042572021484,1.277559053461411
4GC91o3fN-Y_30_40.wav,V8,inline-4,33.5773811340332,1.958166662074836
4GC91o3fN-Y_30_40.wav,V8,inline-6,38.98857879638672,2.0222540244851066
4GC91o3fN-Y_30_40.wav,V8,single-cylinder,35.9042854309082,1.923852815210201
4ApqpMSnxt8_22_32.wav,single-cylinder,V6,19.044212341308594,-1.1507618455699942
4ApqpMSnxt8_22_32.wav,single-cylinder,V8,19.3988094329834,-0.8822713659093359
4ApqpMSnxt8_22_32.wav,single-cylinder,inline-4,19.12982749938965,-1.0601365295263452
4ApqpMSnxt8_22_32.wav,single-cylinder,inline-6,19.833059310913086,-0.8125805439714288
4ApqpMSnxt8_22_32.wav,single-cylinder,single-cylinder,19.399494171142578,-1.2021144469986995
0eOl6yag6R4_6_16.wav,single-cylinder,V6,21.157012939453125,-0.7069909676423145
0eOl6yag6R4_6_16.wav,single-cylinder,V8,20.966115951538086,-0.5992640659174635
0eOl6yag6R4_6_16.wav,single-cylinder,inline-4,20.7983341217041,-0.7115613319050996
0eOl6yag6R4_6_16.wav,single-cylinder,inline-6,20.417362213134766,-0.7261092756289748
0eOl6yag6R4_6_16.wav,single-cylinder,single-cylinder,21.9077091217041,-0.727064644875387
4WSjTE1Z0tk_30_40.wav,inline-6,V6,22.53065299987793,-0.4184727534262247
4WSjTE1Z0tk_30_40.wav,inline-6,V8,21.551103591918945,-0.4936333097935926
4WSjTE1Z0tk_30_40.wav,inline-6,inline-4,21.54010009765625,-0.556595676870674
4WSjTE1Z0tk_30_40.wav,inline-6,inline-6,21.276931762695312,-0.5989011633700134
4WSjTE1Z0tk_30_40.wav,inline-6,single-cylinder,20.31336784362793,-1.0290289994445816
0nRRNVG7Fgo_7_17.wav,inline-6,V6,25.093994140625,0.11992928482407479
0nRRNVG7Fgo_7_17.wav,inline-6,V8,25.55571937561035,0.2294769988985839
0nRRNVG7Fgo_7_17.wav,inline-6,inline-4,24.875442504882812,0.1402056562404919
0nRRNVG7Fgo_7_17.wav,inline-6,inline-6,24.256139755249023,-0.15800673550978994
0nRRNVG7Fgo_7_17.wav,inline-6,single-cylinder,24.856550216674805,-0.1685613242786766
1sAdC4A1dHM_2_12.wav,inline-6,V6,26.499866485595703,0.4152175412406022
1sAdC4A1dHM_2_12.wav,inline-6,V8,23.337295532226562,-0.17110204210010996
1sAdC4A1dHM_2_12.wav,inline-6,inline-4,26.08576774597168,0.3930601276919229
1sAdC4A1dHM_2_12.wav,inline-6,inline-6,26.688369750976562,0.2019401547613948
1sAdC4A1dHM_2_12.wav,inline-6,single-cylinder,29.125591278076172,0.6399846542153109
1R14_3kTmbs_0_8.wav,inline-4,V6,32.97343444824219,1.7749203644180556
1R14_3kTmbs_0_8.wav,inline-4,V8,37.09895706176758,2.313830309530078
1R14_3kTmbs_0_8.wav,inline-4,inline-4,30.97295570373535,1.414064470980999
1R14_3kTmbs_0_8.wav,inline-4,inline-6,31.32642936706543,0.8883288345474847
1R14_3kTmbs_0_8.wav,inline-4,single-cylinder,43.46368408203125,3.355584506540439
-6nsM_mOHUM_30_40.wav,V6,V6,26.982580184936523,0.5166063246081938
-6nsM_mOHUM_30_40.wav,V6,V8,26.049434661865234,0.31862677813676255
-6nsM_mOHUM_30_40.wav,V6,inline-4,26.101451873779297,0.3963367691369975
-6nsM_mOHUM_30_40.wav,V6,inline-6,23.935253143310547,-0.20549489999250845
-6nsM_mOHUM_30_40.wav,V6,single-cylinder,27.07914161682129,0.2523920731182205
2bchs4Ex__4_30_40.wav,inline-4,V6,34.00575256347656,1.9917476015461228
2bchs4Ex__4_30_40.wav,inline-4,V8,37.15276336669922,2.3235460715083316
2bchs4Ex__4_30_40.wav,inline-4,inline-4,30.664167404174805,1.3495541231628168
2bchs4Ex__4_30_40.wav,inline-4,inline-6,36.248008728027344,1.6166757381351056
2bchs4Ex__4_30_40.wav,inline-4,single-cylinder,42.30398941040039,3.1359411605192515
2C9E3bkphLk_7_17.wav,inline-6,V6,25.111858367919922,0.12368147224636593
2C9E3bkphLk_7_17.wav,inline-6,V8,22.288427352905273,-0.3604953407069718
2C9E3bkphLk_7_17.wav,inline-6,inline-4,21.381359100341797,-0.5897589701830639
2C9E3bkphLk_7_17.wav,inline-6,inline-6,20.705720901489258,-0.6834349342475258
2C9E3bkphLk_7_17.wav,inline-6,single-cylinder,20.196218490600586,-1.0512168015554233
0nVK517qUfY_30_40.wav,V8,V6,25.318300247192383,0.16704235262771133
0nVK517qUfY_30_40.wav,V8,V8,24.730365753173828,0.08044354726739206
0nVK517qUfY_30_40.wav,V8,inline-4,23.740787506103516,-0.09684020569489313
0nVK517qUfY_30_40.wav,V8,inline-6,25.848588943481445,0.0776605879859371
0nVK517qUfY_30_40.wav,V8,single-cylinder,22.283048629760742,-0.6559762563018914
0xmYETWsjjI_30_40.wav,inline-4,V6,30.85078239440918,1.329080294942636
0xmYETWsjjI_30_40.wav,inline-4,V8,30.240537643432617,1.07541093283744
0xmYETWsjjI_30_40.wav,inline-4,inline-4,29.456579208374023,1.0972714601114444
0xmYETWsjjI_30_40.wav,inline-4,inline-6,29.855777740478516,0.6706863909495979
0xmYETWsjjI_30_40.wav,inline-4,single-cylinder,29.98111915588379,0.802019550376224
-swxQcnLK4c_8_18.wav,inline-6,V6,28.761932373046875,0.8903399762143699
-swxQcnLK4c_8_18.wav,inline-6,V8,33.40456771850586,1.6467373441288984
-swxQcnLK4c_8_18.wav,inline-6,inline-4,26.080312728881836,0.3919204956193322
-swxQcnLK4c_8_18.wav,inline-6,inline-6,25.812347412109375,0.07229718627682356
-swxQcnLK4c_8_18.wav,inline-6,single-cylinder,30.038976669311523,0.812977622490035
-IISJIMVvHE_30_40.wav,inline-4,V6,24.449419021606445,-0.01545673632170073
-IISJIMVvHE_30_40.wav,inline-4,V8,25.138948440551758,0.15422100037521336
-IISJIMVvHE_30_40.wav,inline-4,inline-4,26.87779998779297,0.5585271336497946
-IISJIMVvHE_30_40.wav,inline-4,inline-6,24.34945297241211,-0.14419726749152978
-IISJIMVvHE_30_40.wav,inline-4,single-cylinder,23.176340103149414,-0.4867890271225389
1xW9gsQh5cM_30_40.wav,inline-6,V6,45.73734664916992,4.455841852310424
1xW9gsQh5cM_30_40.wav,inline-6,V8,51.92299270629883,4.990594715902116
1xW9gsQh5cM_30_40.wav,inline-6,inline-4,74.14706420898438,10.4337610086325
1xW9gsQh5cM_30_40.wav,inline-6,inline-6,63.878177642822266,5.7056777634444265
1xW9gsQh5cM_30_40.wav,inline-6,single-cylinder,51.210689544677734,4.822848471000315
1LyfGGAQJVM_24_34.wav,inline-6,V6,35.73793411254883,2.3555735714161594
1LyfGGAQJVM_24_34.wav,inline-6,V8,33.8314094543457,1.7238118191941043
1LyfGGAQJVM_24_34.wav,inline-6,inline-4,31.694313049316406,1.5647664675620259
1LyfGGAQJVM_24_34.wav,inline-6,inline-6,46.126441955566406,3.078589836411255
1LyfGGAQJVM_24_34.wav,inline-6,single-cylinder,38.502140045166016,2.4158801512931882
2DLP1O8ogW8_0_10.wav,inline-4,V6,30.434606552124023,1.2416670676530526
2DLP1O8ogW8_0_10.wav,inline-4,V8,28.98166847229004,0.84809792102364
2DLP1O8ogW8_0_10.wav,inline-4,inline-4,27.495834350585938,0.6876434627467962
2DLP1O8ogW8_0_10.wav,inline-4,inline-6,28.889034271240234,0.527617558621425
2DLP1O8ogW8_0_10.wav,inline-4,single-cylinder,30.755409240722656,0.948668206427971
1V1PBIoPTvg_13_23.wav,single-cylinder,V6,31.691513061523438,1.5056666640366565
1V1PBIoPTvg_13_23.wav,single-cylinder,V8,20.6307315826416,-0.6598241564786897
1V1PBIoPTvg_13_23.wav,single-cylinder,inline-4,21.785247802734375,-0.5053807709175483
1V1PBIoPTvg_13_23.wav,single-cylinder,inline-6,25.272058486938477,-0.0076604323714299
1V1PBIoPTvg_13_23.wav,single-cylinder,single-cylinder,19.464256286621094,-1.1898486600747087
-38FOBoZ3-E_0_10.wav,V6,V6,21.534042358398438,-0.6278000225068102
-38FOBoZ3-E_0_10.wav,V6,V8,21.331418991088867,-0.5333015846298675
-38FOBoZ3-E_0_10.wav,V6,inline-4,21.666587829589844,-0.530170557805665
-38FOBoZ3-E_0_10.wav,V6,inline-6,20.861648559570312,-0.6603591249152938
-38FOBoZ3-E_0_10.wav,V6,single-cylinder,21.712387084960938,-0.7640581628688866
-fuiAT_IIsc_30_40.wav,inline-6,V6,23.090906143188477,-0.3007976498281823
-fuiAT_IIsc_30_40.wav,inline-6,V8,22.46282196044922,-0.3290050441824174
-fuiAT_IIsc_30_40.wav,inline-6,inline-4,22.271459579467773,-0.4038040891747292
-fuiAT_IIsc_30_40.wav,inline-6,inline-6,21.300947189331055,-0.5953471087981778
-fuiAT_IIsc_30_40.wav,inline-6,single-cylinder,23.5332088470459,-0.419198956289867
4GElO7auVcY_12_22.wav,single-cylinder,V6,30.823083877563477,1.3232625215338687
4GElO7auVcY_12_22.wav,single-cylinder,V8,30.386747360229492,1.1018119059039064
4GElO7auVcY_12_22.wav,single-cylinder,inline-4,31.7796573638916,1.5825961308795333
4GElO7auVcY_12_22.wav,single-cylinder,inline-6,28.941543579101562,0.5353884364200617
4GElO7auVcY_12_22.wav,single-cylinder,single-cylinder,28.73628044128418,0.5662501300107193
0vqER9OHzbY_0_10.wav,single-cylinder,V6,42.21225357055664,3.7154342380534016
0vqER9OHzbY_0_10.wav,single-cylinder,V8,29.747163772583008,0.986322802709297
0vqER9OHzbY_0_10.wav,single-cylinder,inline-4,23.86832046508789,-0.0701967235614296
0vqER9OHzbY_0_10.wav,single-cylinder,inline-6,26.347145080566406,0.15144215119524504
0vqER9OHzbY_0_10.wav,single-cylinder,single-cylinder,34.59041213989258,1.6750084142260084
474QDF2iZV0_10_20.wav,V6,V6,23.10235023498535,-0.2983939423187069
474QDF2iZV0_10_20.wav,V6,V8,23.087444305419922,-0.21621748075942862
474QDF2iZV0_10_20.wav,V6,inline-4,20.798765182495117,-0.7114712770629998
474QDF2iZV0_10_20.wav,V6,inline-6,23.067737579345703,-0.33387894675597835
474QDF2iZV0_10_20.wav,V6,single-cylinder,21.07143783569336,-0.8854523894552018
0SBLT4o9roc_30_40.wav,single-cylinder,V6,36.66997528076172,2.5513387221103665
0SBLT4o9roc_30_40.wav,single-cylinder,V8,36.93825149536133,2.2848118323503632
0SBLT4o9roc_30_40.wav,single-cylinder,inline-4,24.508230209350586,0.06348968953576191
0SBLT4o9roc_30_40.wav,single-cylinder,inline-6,23.724178314208984,-0.23673196576469624
0SBLT4o9roc_30_40.wav,single-cylinder,single-cylinder,32.89020538330078,1.3529933958932165
2ejDhClqinY_30_40.wav,inline-6,V6,23.486083984375,-0.21779482520056823
2ejDhClqinY_30_40.wav,inline-6,V8,21.912412643432617,-0.4283920197708837
2ejDhClqinY_30_40.wav,inline-6,inline-4,22.390100479125977,-0.3790182870141391
2ejDhClqinY_30_40.wav,inline-6,inline-6,22.959823608398438,-0.34984918736953685
2ejDhClqinY_30_40.wav,inline-6,single-cylinder,23.592334747314453,-0.40800065479794284
0SeZ6CgMOes_7_17.wav,single-cylinder,V6,25.48735237121582,0.2025499199576823
0SeZ6CgMOes_7_17.wav,single-cylinder,V8,27.878070831298828,0.6488221667555228
0SeZ6CgMOes_7_17.wav,single-cylinder,inline-4,20.622085571289062,-0.7483822066141015
0SeZ6CgMOes_7_17.wav,single-cylinder,inline-6,25.032039642333984,-0.043180936959248344
0SeZ6CgMOes_7_17.wav,single-cylinder,single-cylinder,33.56814956665039,1.4813943728823626
-p31u7LkYdA_11_21.wav,inline-6,V6,21.202129364013672,-0.6975147514041259
-p31u7LkYdA_11_21.wav,inline-6,V8,21.505971908569336,-0.501782702205129
-p31u7LkYdA_11_21.wav,inline-6,inline-4,19.566631317138672,-0.9688818859682777
-p31u7LkYdA_11_21.wav,inline-6,inline-6,19.99448013305664,-0.7886917986399206
-p31u7LkYdA_11_21.wav,inline-6,single-cylinder,21.51555633544922,-0.8013374273858261
4ci8PnX4LJ8_24_34.wav,V8,V6,28.948041915893555,0.929430269587214
4ci8PnX4LJ8_24_34.wav,V8,V8,25.382570266723633,0.19821160108270722
4ci8PnX4LJ8_24_34.wav,V8,inline-4,27.312702178955078,0.6493844998734657
4ci8PnX4LJ8_24_34.wav,V8,inline-6,28.637969970703125,0.4904624316822842
4ci8PnX4LJ8_24_34.wav,V8,single-cylinder,23.48215675354004,-0.42886809844712503
4KQjPMDe77w_30_40.wav,single-cylinder,V6,26.71224021911621,0.45982434334769234
4KQjPMDe77w_30_40.wav,single-cylinder,V8,26.145713806152344,0.33601182716683325
4KQjPMDe77w_30_40.wav,single-cylinder,inline-4,26.54949378967285,0.4899392141537028
4KQjPMDe77w_30_40.wav,single-cylinder,inline-6,25.644365310668945,0.047437434057291
4KQjPMDe77w_30_40.wav,single-cylinder,single-cylinder,25.31574821472168,-0.08159034196364295
0vTkYqWH4yo_12_22.wav,inline-4,V6,32.02433395385742,1.5755720870630574
0vTkYqWH4yo_12_22.wav,inline-4,V8,43.475521087646484,3.465241438639297
0vTkYqWH4yo_12_22.wav,inline-4,inline-4,58.32706832885742,7.1287347554953
0vTkYqWH4yo_12_22.wav,inline-4,inline-6,53.23002624511719,4.129852701886365
0vTkYqWH4yo_12_22.wav,inline-4,single-cylinder,46.93768310546875,4.013551459608437
1rJUSXerop0_22_32.wav,V8,V6,31.575084686279297,1.4812121450710902
1rJUSXerop0_22_32.wav,V8,V8,33.50981521606445,1.6657418016248233
1rJUSXerop0_22_32.wav,V8,inline-4,28.413162231445312,0.8792865422992681
1rJUSXerop0_22_32.wav,V8,inline-6,29.699756622314453,0.6475967504146004
1rJUSXerop0_22_32.wav,V8,single-cylinder,36.90713882446289,2.113790805197938
4rs7pa7W60g_30_40.wav,V6,V6,32.126590728759766,1.5970500148960567
4rs7pa7W60g_30_40.wav,V6,V8,33.88207244873047,1.7329599960699065
4rs7pa7W60g_30_40.wav,V6,inline-4,37.584537506103516,2.7953196620168383
4rs7pa7W60g_30_40.wav,V6,inline-6,34.640079498291016,1.378717515830307
4rs7pa7W60g_30_40.wav,V6,single-cylinder,37.04489517211914,2.139881521896952
1cotXz8xAtY_20_30.wav,inline-4,V6,23.087888717651367,-0.30143142737484735
1cotXz8xAtY_20_30.wav,inline-4,V8,31.090883255004883,1.228957168204933
1cotXz8xAtY_20_30.wav,inline-4,inline-4,21.48175048828125,-0.5687857553198682
1cotXz8xAtY_20_30.wav,inline-4,inline-6,27.22257423400879,0.2809973338826722
1cotXz8xAtY_20_30.wav,inline-4,single-cylinder,41.589088439941406,3.000540658070977
0sIAXxegxnU_9_19.wav,inline-4,V6,33.161781311035156,1.8144805826090022
0sIAXxegxnU_9_19.wav,inline-4,V8,27.503963470458984,0.5812698961275646
0sIAXxegxnU_9_19.wav,inline-4,inline-4,21.68924903869629,-0.5254363030313817
0sIAXxegxnU_9_19.wav,inline-4,inline-6,22.9472713470459,-0.3517068025817718
0sIAXxegxnU_9_19.wav,inline-4,single-cylinder,29.503931045532227,0.71164128461102
4juh3IZ3Ark_20_30.wav,V8,V6,20.110788345336914,-0.9267391100123125
4juh3IZ3Ark_20_30.wav,V8,V8,18.67172622680664,-1.0135602061033213
4juh3IZ3Ark_20_30.wav,V8,inline-4,20.8187198638916,-0.7073024551247327
4juh3IZ3Ark_20_30.wav,V8,inline-6,20.160472869873047,-0.7641264534506814
4juh3IZ3Ark_20_30.wav,V8,single-cylinder,20.342119216918945,-1.0235835593758933
1gdVkWt21II_26_36.wav,V6,V6,23.75079345703125,-0.16219546803472867
1gdVkWt21II_26_36.wav,V6,V8,27.799779891967773,0.6346852336849313
1gdVkWt21II_26_36.wav,V6,inline-4,23.541667938232422,-0.1384391671809702
1gdVkWt21II_26_36.wav,V6,inline-6,28.359107971191406,0.4491935098634728
1gdVkWt21II_26_36.wav,V6,single-cylinder,35.38667678833008,1.8258189990976679
1gZV11SpnWg_8_18.wav,inline-6,V6,20.756893157958984,-0.7910317932961037
1gZV11SpnWg_8_18.wav,inline-6,V8,22.780799865722656,-0.27158802500770457
1gZV11SpnWg_8_18.wav,inline-6,inline-4,21.995363235473633,-0.46148461401242036
1gZV11SpnWg_8_18.wav,inline-6,inline-6,23.745941162109375,-0.2335112714064527
1gZV11SpnWg_8_18.wav,inline-6,single-cylinder,27.915508270263672,0.41079788005729184
-iB-ampFxC0_0_10.wav,single-cylinder,V6,22.39256477355957,-0.44747668947139163
-iB-ampFxC0_0_10.wav,single-cylinder,V8,19.05778694152832,-0.9438495278072412
-iB-ampFxC0_0_10.wav,single-cylinder,inline-4,18.762725830078125,-1.136829384811421
-iB-ampFxC0_0_10.wav,single-cylinder,inline-6,18.44281578063965,-1.018323354610466
-iB-ampFxC0_0_10.wav,single-cylinder,single-cylinder,17.83302116394043,-1.4988006189459222
2zHJeuPebs0_29_39.wav,V8,V6,18.586711883544922,-1.2468548606762933
2zHJeuPebs0_29_39.wav,V8,V8,17.306594848632812,-1.2600609007009735
2zHJeuPebs0_29_39.wav,V8,inline-4,17.38517189025879,-1.4246203533245527
2zHJeuPebs0_29_39.wav,V8,inline-6,19.047164916992188,-0.9288854344095423
2zHJeuPebs0_29_39.wav,V8,single-cylinder,17.302602767944336,-1.5992605711538057
-q4ZrkK1TWk_30_40.wav,inline-4,V6,20.777414321899414,-0.7867215451136961
-q4ZrkK1TWk_30_40.wav,inline-4,V8,18.42518424987793,-1.0580780961262601
-q4ZrkK1TWk_30_40.wav,inline-4,inline-4,18.87109375,-1.114189756896626
-q4ZrkK1TWk_30_40.wav,inline-4,inline-6,17.55133056640625,-1.1502546814791108
-q4ZrkK1TWk_30_40.wav,inline-4,single-cylinder,18.876230239868164,-1.3012193610151506
4ofX_zB5Mm4_30_40.wav,V6,V6,34.52949523925781,2.1017540769531022
4ofX_zB5Mm4_30_40.wav,V6,V8,24.883970260620117,0.10817979184005116
4ofX_zB5Mm4_30_40.wav,V6,inline-4,24.398698806762695,0.040606993241847744
4ofX_zB5Mm4_30_40.wav,V6,inline-6,26.895092010498047,0.23253308166193387
4ofX_zB5Mm4_30_40.wav,V6,single-cylinder,24.729658126831055,-0.1925943770111754
00hDsNZOL-M_30_40.wav,V6,V6,24.019607543945312,-0.10573398110882395
00hDsNZOL-M_30_40.wav,V6,V8,24.159404754638672,-0.022654429218475377
00hDsNZOL-M_30_40.wav,V6,inline-4,19.609582901000977,-0.9599086780512601
00hDsNZOL-M_30_40.wav,V6,inline-6,21.177106857299805,-0.6136742992707489
00hDsNZOL-M_30_40.wav,V6,single-cylinder,29.217788696289062,0.6574466206502485
1actncO-a4w_25_35.wav,V8,V6,24.745513916015625,0.04673478868887516
1actncO-a4w_25_35.wav,V8,V8,27.02329444885254,0.49447587059130926
1actncO-a4w_25_35.wav,V8,inline-4,24.276355743408203,0.015047755468356015
1actncO-a4w_25_35.wav,V8,inline-6,26.361967086791992,0.1536356670460698
1actncO-a4w_25_35.wav,V8,single-cylinder,30.546873092651367,0.9091719679358731
-_vn-EEFmjw_21_31.wav,V8,V6,39.15037155151367,3.0723190889499064
-_vn-EEFmjw_21_31.wav,V8,V8,46.146583557128906,3.947553078799471
-_vn-EEFmjw_21_31.wav,V8,inline-4,63.418033599853516,8.192311130732435
-_vn-EEFmjw_21_31.wav,V8,inline-6,54.86210632324219,4.371385019893537
-_vn-EEFmjw_21_31.wav,V8,single-cylinder,45.39254379272461,3.7209058374269217
-Ep82UWVIbI_10_20.wav,single-cylinder,V6,39.12993621826172,3.0680268685738197
-Ep82UWVIbI_10_20.wav,single-cylinder,V8,32.549835205078125,1.4923989693587116
-Ep82UWVIbI_10_20.wav,single-cylinder,inline-4,31.607181549072266,1.5465634352752815
-Ep82UWVIbI_10_20.wav,single-cylinder,inline-6,31.815099716186523,0.9606473952275397
-Ep82UWVIbI_10_20.wav,single-cylinder,single-cylinder,30.797964096069336,0.9567279923754636
0hOio0fo-yc_9_19.wav,V6,V6,21.674013137817383,-0.5984006765763346
0hOio0fo-yc_9_19.wav,V6,V8,20.849565505981445,-0.6203094878048502
0hOio0fo-yc_9_19.wav,V6,inline-4,27.227378845214844,0.6315592197562374
0hOio0fo-yc_9_19.wav,V6,inline-6,25.1617374420166,-0.023986897023560154
0hOio0fo-yc_9_19.wav,V6,single-cylinder,23.216018676757812,-0.4792740019302263
1SsYphFF_4w_30_40.wav,V8,V6,27.544870376586914,0.6347092881429228
1SsYphFF_4w_30_40.wav,V8,V8,26.274629592895508,0.3592900489445077
1SsYphFF_4w_30_40.wav,V8,inline-4,24.139995574951172,-0.013439858564390672
1SsYphFF_4w_30_40.wav,V8,inline-6,27.166799545288086,0.2727432107955769
1SsYphFF_4w_30_40.wav,V8,single-cylinder,24.42594337463379,-0.25011721128857317
